iteration,loss,grad_norm,update_magnitude,param_distance,learning_rate,normalized_speed
0,2.3745834827423096,2.0259039770640346,0.002025903977064,0.0,0.001,0.0
1,2.07092547416687,1.7358218373053085,0.0017358218373053,0.0,0.001,0.0
2,1.9271342754364011,1.7206722095701967,0.0017206722095701,0.0,0.001,0.0
3,1.7568044662475586,1.86069466631903,0.001860694666319,0.0,0.001,0.0
4,1.5504058599472046,1.838424072859076,0.001838424072859,0.0,0.001,0.0
5,1.3283040523529053,1.6043160854300942,0.00160431608543,0.0,0.001,0.0
6,1.095465898513794,1.4990869349691351,0.0014990869349691,0.0,0.001,0.0
7,1.102982759475708,1.707479890235376,0.0017074798902353,0.0,0.001,0.0
8,1.0399010181427002,1.4742444392623637,0.0014742444392623,0.0,0.001,0.0
9,0.941936731338501,1.4203983225785377,0.0014203983225785,0.0,0.001,0.0
10,0.8384058475494385,1.818629857171754,0.0018186298571717,0.0,0.001,0.0
11,0.7313266396522522,1.2964971746824945,0.0012964971746824,0.0,0.001,0.0
12,0.633583664894104,1.5728289486750666,0.001572828948675,0.0,0.001,0.0
13,0.7822893261909485,1.7791371916454692,0.0017791371916454,0.0,0.001,0.0
14,0.6715956330299377,0.9882921580912812,0.0009882921580912,0.0,0.001,0.0
15,0.6442550420761108,0.9917480438382784,0.0009917480438382,0.0,0.001,0.0
16,0.6506971120834351,0.9064060619780808,0.000906406061978,0.0,0.001,0.0
17,0.5506641268730164,1.6768717676665348,0.0016768717676665,0.0,0.001,0.0
18,0.6913473010063171,2.2743543347718247,0.0022743543347718,0.0,0.001,0.0
19,0.5179387927055359,1.3700583716976054,0.0013700583716976,0.0,0.001,0.0
20,0.4118719398975372,1.3459233588022723,0.0013459233588022,0.0,0.001,0.0
21,0.5158198475837708,1.2832054215117437,0.0012832054215117,0.0,0.001,0.0
22,0.4902470409870147,1.5110270630456757,0.0015110270630456,0.0,0.001,0.0
23,0.4762846231460571,1.5968924503329152,0.0015968924503329,0.0,0.001,0.0
24,0.3913139700889587,1.85190740994436,0.0018519074099443,0.0,0.001,0.0
25,0.3649711310863495,1.1755415940453948,0.0011755415940453,0.0,0.001,0.0
26,0.4044116735458374,1.3995323947987988,0.0013995323947987,0.0,0.001,0.0
27,0.468479573726654,0.9428091068523018,0.0009428091068523,0.0,0.001,0.0
28,0.4254153668880462,1.3491099002969105,0.0013491099002969,0.0,0.001,0.0
29,0.631848156452179,1.8925482097934228,0.0018925482097934,0.0,0.001,0.0
30,0.3786204755306244,1.5071230827153108,0.0015071230827153,0.0,0.001,0.0
31,0.464433878660202,1.504264218310832,0.0015042642183108,0.0,0.001,0.0
32,0.4601658284664154,1.765743546226672,0.0017657435462266,0.0,0.001,0.0
33,0.3492621779441833,1.161567064931626,0.0011615670649316,0.0,0.001,0.0
34,0.4812639951705932,1.538618034956456,0.0015386180349564,0.0,0.001,0.0
35,0.3712343573570251,1.6694715370928237,0.0016694715370928,0.0,0.001,0.0
36,0.3303566575050354,1.3186818949086836,0.0013186818949086,0.0,0.001,0.0
37,0.4006882607936859,2.501874412183986,0.0025018744121839,0.0,0.001,0.0
38,0.3392012119293213,1.507943581151512,0.0015079435811515,0.0,0.001,0.0
39,0.4406450390815735,2.314857702454,0.0023148577024539,0.0,0.001,0.0
40,0.3706903755664825,1.9412294728211952,0.0019412294728211,0.0,0.001,0.0
41,0.4026393592357635,1.3078588509426678,0.0013078588509426,0.0,0.001,0.0
42,0.3822411596775055,2.388833431474394,0.0023888334314743,0.0,0.001,0.0
43,0.4318652153015136,2.022196524101456,0.0020221965241014,0.0,0.001,0.0
44,0.3328195214271545,1.8001813465916252,0.0018001813465916,0.0,0.001,0.0
45,0.3675986230373382,1.94283895070699,0.0019428389507069,0.0,0.001,0.0
46,0.2719470560550689,1.5275929621632822,0.0015275929621632,0.0,0.001,0.0
47,0.3683316707611084,1.8267891597332928,0.0018267891597332,0.0,0.001,0.0
48,0.4323303997516632,2.050929180551824,0.0020509291805518,0.0,0.001,0.0
49,0.4356260299682617,1.7973187945838949,0.0017973187945838,0.0,0.001,0.0
50,0.38208869099617,1.8373091936197117,0.0018373091936197,0.0,0.001,0.0
51,0.3784240484237671,1.278035047744719,0.0012780350477447,0.0,0.001,0.0
52,0.2363351583480835,1.2704347087745833,0.0012704347087745,0.0,0.001,0.0
53,0.3987894356250763,1.0502038550519417,0.0010502038550519,0.0,0.001,0.0
54,0.4516195654869079,1.8772003160180024,0.001877200316018,0.0,0.001,0.0
55,0.3495952188968658,1.6398704416324292,0.0016398704416324,0.0,0.001,0.0
56,0.2313940525054931,1.0238740876971724,0.0010238740876971,0.0,0.001,0.0
57,0.3319874405860901,1.7438682318746237,0.0017438682318746,0.0,0.001,0.0
58,0.4268940389156341,1.431256346309883,0.0014312563463098,0.0,0.001,0.0
59,0.3323879241943359,1.2070474286190649,0.001207047428619,0.0,0.001,0.0
60,0.3109965324401855,1.1635285370665087,0.0011635285370665,0.0,0.001,0.0
61,0.2166808396577835,1.5771756142679565,0.0015771756142679,0.0,0.001,0.0
62,0.4028711915016174,1.121237642819605,0.0011212376428196,0.0,0.001,0.0
63,0.3177642226219177,0.8297840691198488,0.0008297840691198,0.0,0.001,0.0
64,0.3706739842891693,1.35649947510002,0.0013564994751,0.0,0.001,0.0
65,0.3200882077217102,1.5255129151359716,0.0015255129151359,0.0,0.001,0.0
66,0.3719645142555237,1.98151824596922,0.0019815182459692,0.0,0.001,0.0
67,0.380708247423172,1.396517185806439,0.0013965171858064,0.0,0.001,0.0
68,0.2688595652580261,1.278134128301488,0.0012781341283014,0.0,0.001,0.0
69,0.3157470226287842,1.129113571581026,0.001129113571581,0.0,0.001,0.0
70,0.3952476978302002,1.014770362815381,0.0010147703628153,0.0,0.001,0.0
71,0.3788323402404785,0.9104070442593124,0.0009104070442593,0.0,0.001,0.0
72,0.3603659868240356,1.411922484006641,0.0014119224840066,0.0,0.001,0.0
73,0.3217173814773559,1.225449411036901,0.0012254494110369,0.0,0.001,0.0
74,0.4285308420658111,1.463454007974187,0.0014634540079741,0.0,0.001,0.0
75,0.2105476409196853,0.661927963101097,0.000661927963101,0.0,0.001,0.0
76,0.3476340770721435,1.026989091307036,0.001026989091307,0.0,0.001,0.0
77,0.4376158416271209,1.1239961751009038,0.0011239961751009,0.0,0.001,0.0
78,0.2670484185218811,1.0696573527603968,0.0010696573527603,0.0,0.001,0.0
79,0.1610416173934936,1.034865446869519,0.0010348654468695,0.0,0.001,0.0
80,0.4944402575492859,1.5009779025867245,0.0015009779025867,0.0,0.001,0.0
81,0.3471612334251404,1.3699695040642992,0.0013699695040642,0.0,0.001,0.0
82,0.2894390523433685,1.0694460315160392,0.001069446031516,0.0,0.001,0.0
83,0.3368067741394043,0.9405755171401192,0.0009405755171401,0.0,0.001,0.0
84,0.2370096892118454,0.715915147208157,0.0007159151472081,0.0,0.001,0.0
85,0.259089320898056,0.8265946241306656,0.0008265946241306,0.0,0.001,0.0
86,0.4103748202323913,1.142766580803566,0.0011427665808035,0.0,0.001,0.0
87,0.2110204398632049,0.8650325269834312,0.0008650325269834,0.0,0.001,0.0
88,0.3429342210292816,1.4464252833409303,0.0014464252833409,0.0,0.001,0.0
89,0.2545725405216217,1.1098820695749338,0.0011098820695749,0.0,0.001,0.0
90,0.3310314118862152,1.4021161278727554,0.0014021161278727,0.0,0.001,0.0
91,0.3074840009212494,1.2663168227120412,0.001266316822712,0.0,0.001,0.0
92,0.3572651147842407,1.7164999727025214,0.0017164999727025,0.0,0.001,0.0
93,0.2434328645467758,0.9160440878993488,0.0009160440878993,0.0,0.001,0.0
94,0.2874999940395355,0.8702828546104225,0.0008702828546104,0.0,0.001,0.0
95,0.2969988286495209,0.8245683332273128,0.0008245683332273,0.0,0.001,0.0
96,0.490829199552536,2.439456735238946,0.0024394567352389,0.0,0.001,0.0
97,0.3680708110332489,1.089934683120239,0.0010899346831202,0.0,0.001,0.0
98,0.2849061787128448,1.1755866526115482,0.0011755866526115,0.0,0.001,0.0
99,0.2554421424865722,1.1196765750612652,0.0011196765750612,0.0,0.001,0.0
100,0.2633881270885467,0.8992024848353225,0.0008992024848353,0.0,0.001,0.0
101,0.3986899554729461,1.2455039552141018,0.0012455039552141,0.0,0.001,0.0
102,0.3824941515922546,1.244563898528402,0.0012445638985284,0.0,0.001,0.0
103,0.3267049193382263,1.0279411551225377,0.0010279411551225,0.0,0.001,0.0
104,0.3399664461612701,1.106544624606588,0.0011065446246065,0.0,0.001,0.0
105,0.3721922934055328,1.188456826898066,0.001188456826898,0.0,0.001,0.0
106,0.402921199798584,1.0683873710986067,0.0010683873710986,0.0,0.001,0.0
107,0.2379056066274643,1.0594706383126162,0.0010594706383126,0.0,0.001,0.0
108,0.239595428109169,1.1442214927851655,0.0011442214927851,0.0,0.001,0.0
109,0.411005437374115,1.582686593176004,0.001582686593176,0.0,0.001,0.0
110,0.3553021848201751,1.1258946725677352,0.0011258946725677,0.0,0.001,0.0
111,0.2565753161907196,0.9654906351114814,0.0009654906351114,0.0,0.001,0.0
112,0.297971248626709,0.8624011388075669,0.0008624011388075,0.0,0.001,0.0
113,0.3495919406414032,1.7461840809613554,0.0017461840809613,0.0,0.001,0.0
114,0.3594645261764526,1.4305390531439324,0.0014305390531439,0.0,0.001,0.0
115,0.2069713622331619,0.824848422549669,0.0008248484225496,0.0,0.001,0.0
116,0.1690009534358978,0.956958428430966,0.0009569584284309,0.0,0.001,0.0
117,0.3155438899993896,0.8052349419349244,0.0008052349419349,0.0,0.001,0.0
118,0.3238979578018188,0.934244936288573,0.0009342449362885,0.0,0.001,0.0
119,0.3794050216674804,1.93938929644456,0.0019393892964445,0.0,0.001,0.0
120,0.2507071197032928,1.183357434076579,0.0011833574340765,0.0,0.001,0.0
121,0.333497941493988,1.192947755827413,0.0011929477558274,0.0,0.001,0.0
122,0.2354051172733307,1.3932116259576823,0.0013932116259576,0.0,0.001,0.0
123,0.2939026355743408,1.149476204885845,0.0011494762048858,0.0,0.001,0.0
124,0.2729676365852356,1.3960726894330713,0.001396072689433,0.0,0.001,0.0
125,0.2860909104347229,0.6270099149742306,0.0006270099149742,0.0,0.001,0.0
126,0.2905658483505249,1.3572327199740464,0.001357232719974,0.0,0.001,0.0
127,0.2135904878377914,0.6659410911416381,0.0006659410911416,0.0,0.001,0.0
128,0.1907655447721481,0.6619854178734996,0.0006619854178734,0.0,0.001,0.0
129,0.303256630897522,1.3096991372249187,0.0013096991372249,0.0,0.001,0.0
130,0.2689306735992431,0.9468298081383608,0.0009468298081383,0.0,0.001,0.0
131,0.3406494557857513,1.4419812889474282,0.0014419812889474,0.0,0.001,0.0
132,0.1976202726364135,0.9775682613892948,0.0009775682613892,0.0,0.001,0.0
133,0.2087647169828415,1.299512996208885,0.0012995129962088,0.0,0.001,0.0
134,0.2442697435617447,0.7764019396176791,0.0007764019396176,0.0,0.001,0.0
135,0.3089242279529571,1.1215403573401703,0.0011215403573401,0.0,0.001,0.0
136,0.1544357389211654,0.9637381319557894,0.0009637381319557,0.0,0.001,0.0
137,0.2517766654491424,1.9123779182206495,0.0019123779182206,0.0,0.001,0.0
