iteration,loss,grad_norm,x,y,optimizer,elapsed_seconds,test_acc
0,3233.735107421875,2.6993677616119385,2.604095697402954,1.1256579160690308,SGD_Momentum,0.0,0.01
1,3201.218017578125,2.695125102996826,2.594029903411865,1.1275876760482788,SGD_Momentum,0.001,0.01
2,3140.113037109375,2.687080383300781,2.579693555831909,1.1303410530090332,SGD_Momentum,0.002,0.01
3,3054.481201171875,2.675643920898437,2.561537265777588,1.13383686542511,SGD_Momentum,0.003,0.01
4,2948.362548828125,2.6611971855163574,2.5399725437164307,1.1380021572113037,SGD_Momentum,0.004,0.01
5,2825.65576171875,2.644092082977295,2.51537561416626,1.1427717208862305,SGD_Momentum,0.005,0.01
6,2690.03759765625,2.6246557235717773,2.488089799880981,1.1480872631072998,SGD_Momentum,0.006,0.01
7,2544.8984375,2.603189706802368,2.458428144454956,1.1538963317871094,SGD_Momentum,0.007,0.01
8,2393.310302734375,2.5799710750579834,2.426676034927368,1.1601523160934448,SGD_Momentum,0.008,0.01
9,2238.00537109375,2.5552542209625244,2.3930935859680176,1.1668133735656738,SGD_Momentum,0.009,0.01
10,2081.376708984375,2.529275894165039,2.3579177856445312,1.1738423109054563,SGD_Momentum,0.01,0.01
11,1925.485595703125,2.50225043296814,2.321363687515259,1.1812058687210083,SGD_Momentum,0.011,0.01
12,1772.0716552734375,2.4743764400482178,2.2836270332336426,1.188874363899231,SGD_Momentum,0.012,0.01
13,1622.578369140625,2.4458346366882324,2.2448854446411133,1.1968215703964231,SGD_Momentum,0.013,0.01
14,1478.1756591796875,2.416791677474976,2.2052998542785645,1.2050241231918335,SGD_Momentum,0.014,0.01
15,1339.78564453125,2.387399673461914,2.165015935897827,1.2134615182876587,SGD_Momentum,0.015,0.01
16,1208.1085205078125,2.357796430587769,2.124165773391724,1.2221155166625977,SGD_Momentum,0.016,0.01
17,1083.6505126953125,2.328109741210937,2.0828680992126465,1.2309701442718506,SGD_Momentum,0.017,0.01
18,966.7469482421876,2.298455238342285,2.0412299633026123,1.24001145362854,SGD_Momentum,0.018,0.01
19,857.5877685546875,2.268939018249512,1.9993479251861568,1.2492274045944214,SGD_Momentum,0.019,0.01
20,756.2396240234375,2.239656448364258,1.957308292388916,1.2586075067520142,SGD_Momentum,0.02,0.01
21,662.6654052734375,2.2106945514678955,1.915188550949097,1.2681429386138916,SGD_Momentum,0.021,0.01
22,576.74365234375,2.18213415145874,1.873057842254639,1.2778263092041016,SGD_Momentum,0.022,0.01
23,498.2838745117188,2.154047727584839,1.8309775590896609,1.287651300430298,SGD_Momentum,0.023,0.01
24,427.041748046875,2.1264989376068115,1.7890021800994873,1.2976130247116089,SGD_Momentum,0.024,0.01
25,362.7314147949219,2.0995492935180664,1.7471798658370972,1.307707667350769,SGD_Momentum,0.025,0.01
26,305.0363464355469,2.0732510089874268,1.7055529356002808,1.317932367324829,SGD_Momentum,0.026,0.01
27,253.61903381347656,2.0476536750793457,1.6641584634780884,1.3282853364944458,SGD_Momentum,0.027,0.01
28,208.1290283203125,2.022800922393799,1.6230283975601196,1.3387656211853027,SGD_Momentum,0.028,0.01
29,168.2086639404297,1.9987319707870483,1.5821906328201294,1.3493732213974,SGD_Momentum,0.029,0.01
30,133.49990844726562,1.975482940673828,1.5416687726974487,1.3601088523864746,SGD_Momentum,0.03,0.01
31,103.64781951904295,1.9530850648880005,1.5014828443527222,1.370974063873291,SGD_Momentum,0.031,0.01
32,78.30460357666016,1.9315677881240845,1.4616495370864868,1.38197124004364,SGD_Momentum,0.032,0.01
33,57.13230514526367,1.9109562635421755,1.422182559967041,1.3931034803390503,SGD_Momentum,0.033,0.01
34,39.80523681640625,1.8912732601165767,1.383092999458313,1.404374361038208,SGD_Momentum,0.034,0.01
35,26.011293411254883,1.872539758682251,1.3443892002105713,1.4157882928848269,SGD_Momentum,0.035,0.01
36,15.45319366455078,1.8547734022140503,1.3060775995254517,1.4273502826690674,SGD_Momentum,0.036,0.01
37,7.849262714385986,1.837990522384644,1.2681622505187988,1.4390654563903809,SGD_Momentum,0.037,0.01
38,2.933760643005371,1.822204113006592,1.2306452989578247,1.450938701629639,SGD_Momentum,0.038,0.01
