epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.2147828321456908,1.2147828321456908,0.5835774448394775,85.82,85.82,SAM_rho_0.2,1
2,0.49385229306221,0.49385229306221,0.40807314453125,89.39,89.39,SAM_rho_0.2,2
3,0.3916081834952036,0.3916081834952036,0.3479582207679748,90.6,90.6,SAM_rho_0.2,3
