epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1487701189994812,1.1487701189994812,0.5424134950637818,87.24,87.24,SAM_rho_0.01,1
2,0.46834669602712,0.46834669602712,0.3886247772216797,89.6,89.6,SAM_rho_0.01,2
3,0.3785334958553314,0.3785334958553314,0.3383972848892212,90.44,90.44,SAM_rho_0.01,3
