epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1449145104726155,1.1449145104726155,0.5437784955978393,86.91,86.91,SAM_rho_0.02,1
2,0.4690248077392578,0.4690248077392578,0.3879758919715881,89.61,89.61,SAM_rho_0.02,2
3,0.3779847201824188,0.3779847201824188,0.3373184975624084,90.6,90.6,SAM_rho_0.02,3
