epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1327981544335683,1.1327981544335683,0.5444533821105957,86.79,86.79,SAM_rho_0.01,1
2,0.4704688793977101,0.4704688793977101,0.3891151350975037,89.51,89.51,SAM_rho_0.01,2
3,0.379291668732961,0.379291668732961,0.3390851076126098,90.59,90.59,SAM_rho_0.01,3
