epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1307337431589763,1.1307337431589763,0.5481902234077454,86.73,86.73,SAM_rho_0.02,1
2,0.472483275270462,0.472483275270462,0.3947841124534607,89.5,89.5,SAM_rho_0.02,2
3,0.3825469215552012,0.3825469215552012,0.3435452647209167,90.55,90.55,SAM_rho_0.02,3
