epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1166124909083048,1.1166124909083048,0.5357506747245788,87.52,87.52,SAM_rho_0.01,1
2,0.4683883207480113,0.4683883207480113,0.3899512887001037,89.46,89.46,SAM_rho_0.01,2
3,0.3816608027935028,0.3816608027935028,0.340140786075592,90.5,90.5,SAM_rho_0.01,3
