epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1179647654851277,1.1179647654851277,0.5355174605369568,87.64,87.64,SAM_rho_0.02,1
2,0.467962718184789,0.467962718184789,0.3893115306854248,89.44,89.44,SAM_rho_0.02,2
3,0.381203164434433,0.381203164434433,0.3393238605499267,90.52,90.52,SAM_rho_0.02,3
