epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.14914633658727,1.14914633658727,0.5493582324028015,87.03,87.03,SAM_rho_0.01,1
2,0.4740549416542053,0.4740549416542053,0.393320539855957,89.32,89.32,SAM_rho_0.01,2
3,0.382110280418396,0.382110280418396,0.3409138385772705,90.4,90.4,SAM_rho_0.01,3
