epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1518697094281514,1.1518697094281514,0.550369100856781,86.7,86.7,SAM_rho_0.02,1
2,0.4738334910551707,0.4738334910551707,0.3935492750167846,89.52,89.52,SAM_rho_0.02,2
3,0.3817564126491546,0.3817564126491546,0.3408513653755188,90.53,90.53,SAM_rho_0.02,3
