epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1769653402964273,1.1769653402964273,0.5566498891830445,86.67,86.67,SAM_rho_0.1,1
2,0.4770950810114542,0.4770950810114542,0.3929784114837646,89.46,89.46,SAM_rho_0.1,2
3,0.3815118982791901,0.3815118982791901,0.3396324515342712,90.82,90.82,SAM_rho_0.1,3
