epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1594403439203895,1.1594403439203895,0.5519322449684143,86.57,86.57,SAM_rho_0.05,1
2,0.4744781222184499,0.4744781222184499,0.3926116703033447,89.44,89.44,SAM_rho_0.05,2
3,0.3815060999075572,0.3815060999075572,0.3408191051483154,90.63,90.63,SAM_rho_0.05,3
