epoch,train_loss,loss,test_loss,test_acc,val_acc
1,1.1418902535597484,1.1418902535597484,0.5401599756240845,87.37,87.37
2,0.4701821747461955,0.4701821747461955,0.39016350927352905,89.38,89.38
3,0.3812086005528768,0.3812086005528768,0.3393039945602417,90.72,90.72
