epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1810124649365743,1.1810124649365743,0.5514151163101196,86.19,86.19,SAM_rho_0.1,1
2,0.475549079767863,0.475549079767863,0.3912828858375549,89.38,89.38,SAM_rho_0.1,2
3,0.3806423816204071,0.3806423816204071,0.3369658721923828,90.63,90.63,SAM_rho_0.1,3
