epoch,train_loss,loss,test_loss,test_acc,val_acc,optimizer,elapsed_seconds
1,1.1774580786069235,1.1774580786069235,0.5506267880439758,87.16,87.16,SAM_rho_0.1,1
2,0.4707635440826416,0.4707635440826416,0.3889545511245728,89.84,89.84,SAM_rho_0.1,2
3,0.378410201994578,0.378410201994578,0.3369711010932922,90.76,90.76,SAM_rho_0.1,3
