dataset,model,optimizer,seed,final_test_acc,final_loss,run_signature,completed
BatchAblation,MNIST,SGD_Momentum,456,,0.11538994576013978,0650a749834c7e6b5c8347ce8ca74ae313f6f640502ddc61b2b3cb10cf0fda73,True
BatchAblation,MNIST,Adam,456,,0.057598015410325325,74aeaa2e4387c4dbd679c781eb221220c62b4b25dc4a428f556e3cdc9f1ce685,True
BatchAblation,MNIST,AdamW,456,,0.05334861254481378,7a6ee99ae83ab1415a4c85d6aefd7f064a471f225a45baf9a094554eee923856,True
BatchAblation,MNIST,SGD,456,,0.3458828625238337,8581b0b3a12ca76cb9dbd2aa6645183dfd7bfa26432ea5a9e64e88fe1480b85a,True
BatchAblation,MNIST,SGD_Momentum,456,,0.12069050732876452,d9958b4b68b9762d5426a561e1fadea67ffc43b98fb487cf343b6f07414cdeb5,True
BatchAblation,MNIST,Adam,456,,0.09463998476723076,e96ca0b26cccd3a5830f8357b37ad655f9e3f7f72ac877913b55e99a0a1c20a2,True
BatchAblation,MNIST,AdamW,456,,0.09504882067936292,919bed70c1fbb2c4c5540d60cc56e1eb2147cd43f303db33328d24e363b756fc,True
MNIST,SimpleMLP,SGD,789,91.87,0.2920025555723453,b4d0eb093831d5fb09f92b5f36b986b64d39a0810f6d02e4ff52c85d8457e8e8,True
MNIST,SimpleMLP,SGD,789,91.87,0.2920025555723453,b4d0eb093831d5fb09f92b5f36b986b64d39a0810f6d02e4ff52c85d8457e8e8,True
BatchAblation,MNIST,SGD,456,,0.3554534546609195,ebf3e118c654bdb99869c29096337e313c584da4b9ac70e58dbe092536712fdb,True
BatchAblation,MNIST,SGD_Momentum,456,,0.1247700366349715,a87872d4aabe47e85f89584a725cedbab2363c7e9c3d75431b81985e30536962,True
BatchAblation,MNIST,Adam,456,,0.11431612931894806,b9e3e440039e947d462a7814c2cace46b7b259f609cca778f806328ea54d4fc1,True
BatchAblation,MNIST,AdamW,456,,0.10515199394299174,7cdf9a042a26942a1bdae1d6c181fdfeaf5d059e2e6c7ceb98dac3361d60ecfe,True
BatchAblation,MNIST,SGD,789,,0.3488851088050629,45951eb657ba9184f311f457d7789c858bd24bf5c2660a4a15ab1eccf4f357db,True
BatchAblation,MNIST,SGD_Momentum,789,,0.11719076798332775,9a905b6d3c8655a18a7951d7aefbd06703a8a3ced86722d590574e29096228ea,True
BatchAblation,MNIST,Adam,789,,0.05910527675261352,b51025ce76f460de0d96a0a86c05d123286dde4288560d8e25d261e78c14e99a,True
BatchAblation,MNIST,AdamW,789,,0.05370203487467156,9a126915f89fb1f8ccc054b61964acfeb9f6cc8e71b867fed76162b8b79a3a29,True
BatchAblation,MNIST,SGD,789,,0.35910117329579394,03eedd8edd69f2a1cb63b8577ee772a6e224c2616f45c1479a5fe8f8511ea466,True
BatchAblation,MNIST,SGD_Momentum,789,,0.11736998802395228,02a8676d0bf0fdc1330e49e572f7e774492b69eab0d80c5de59c093ff3b58a1f,True
BatchAblation,MNIST,Adam,789,,0.09680064433029195,4a2fb1a2691ea19b5eea99e19510e750fd07f8c9bd4cf66b1096f69e55623833,True
MNIST,SimpleMLP,SGD_Momentum,42,96.77,0.10642916001556323,944d72c89ac7f2b8ce796b6f71aa95f37b932b9495df148b5eb82a89ce8a8934,True
MNIST,SimpleMLP,SGD_Momentum,42,96.77,0.10642916001556323,944d72c89ac7f2b8ce796b6f71aa95f37b932b9495df148b5eb82a89ce8a8934,True
BatchAblation,MNIST,AdamW,789,,0.08417661924144668,aedcfcc3338d8c2a44c761be87a377b8a7d3e5d2fef3dcb51da14c65f9dc53be,True
BatchAblation,MNIST,SGD,789,,0.35607645506004115,82bea5612b9d03b153c78ee63bc3c5444eb1dbc1b47cba669d9aa0228e75ccaf,True
BatchAblation,MNIST,SGD_Momentum,789,,0.12145508973384803,1e812b5419977892d899a3076aaa134fba15aad334d3f29575d32ca92ac299da,True
BatchAblation,MNIST,Adam,789,,0.11715154862909946,f9470f2eb85abba59124a2936c4bc26a34509e2a7164df1bcee546b99c14b3c5,True
BatchAblation,MNIST,AdamW,789,,0.09735941777954686,1c6033ddff4d30a903abc552904060ac8fded2b43f479f30f11495c6dfb901f4,True
MNIST,SimpleMLP,SGD_Momentum,123,96.74,0.10866319394045615,9d5ecd21a718783354e86c40cc86cd44a20b80529019eaf0d1e099bdf244b9c3,True
MNIST,SimpleMLP,SGD_Momentum,123,96.74,0.10866319394045615,9d5ecd21a718783354e86c40cc86cd44a20b80529019eaf0d1e099bdf244b9c3,True
MNIST,SimpleMLP,SGD_Momentum,456,96.68,0.11175639537174868,385fa62c1bcf5a0d3a3f76fc224449cdaef5f7fa372f5cdd2d6ecb1c0f7e93e5,True
MNIST,SimpleMLP,SGD_Momentum,456,96.68,0.11175639537174868,385fa62c1bcf5a0d3a3f76fc224449cdaef5f7fa372f5cdd2d6ecb1c0f7e93e5,True
MNIST,SimpleMLP,SGD_Momentum,789,96.89,0.10693508709038171,8be213ffd47600307b27ec67d67296eff545dcd7363099bd36f2087f961057be,True
MNIST,SimpleMLP,SGD_Momentum,789,96.89,0.10693508709038171,8be213ffd47600307b27ec67d67296eff545dcd7363099bd36f2087f961057be,True
MNIST,SimpleMLP,Adam,42,90.08,0.4677621269999426,b274ad41b0e025a15dc2da3b6f4ce18b6f52c643be300763dc8583249ee44dff,True
MNIST,SimpleMLP,Adam,42,90.08,0.4677621269999426,b274ad41b0e025a15dc2da3b6f4ce18b6f52c643be300763dc8583249ee44dff,True
MNIST,SimpleMLP,Adam,123,89.55,0.433496135051209,3efe6c3901b6abcc6fc057d8fbba734a8bbe4fde2187cca4c2379311caab8aec,True
MNIST,SimpleMLP,Adam,123,89.55,0.433496135051209,3efe6c3901b6abcc6fc057d8fbba734a8bbe4fde2187cca4c2379311caab8aec,True
MNIST,SimpleMLP,Adam,456,89.35,0.5346029586146904,57653992fc3dc0954ea10044051dc4f79bf5429fd8e3920f52bd6ad8b7241138,True
MNIST,SimpleMLP,Adam,456,89.35,0.5346029586146904,57653992fc3dc0954ea10044051dc4f79bf5429fd8e3920f52bd6ad8b7241138,True
MNIST,SimpleMLP,Adam,789,89.82,0.47344952086104625,b3734612768a2b8af9804eebf8088aa9db22535303536ef1b900edaa7a966500,True
MNIST,SimpleMLP,Adam,789,89.82,0.47344952086104625,b3734612768a2b8af9804eebf8088aa9db22535303536ef1b900edaa7a966500,True
MNIST,SimpleMLP,AdamW,42,98.2,0.08886610822642188,b716455a9999989d86979bd42bdf19261e9d6f14eb55b8e143bccfad721f709c,True
MNIST,SimpleMLP,AdamW,42,98.2,0.08886610822642188,a62621521d91b9e30474b01c3b32b1af1313a5011dc2616ebdbff597c516fcc6,True
MNIST,SimpleMLP,AdamW,123,98.25,0.08439040570962454,dbc831dbd51b29570124ad8e0ce6f47f7e49309c9a439a8bb0a41b34c7b9996b,True
MNIST,SimpleMLP,AdamW,456,98.45,0.08348565750448586,3f52f8d1c5b8d505d6c1699541b17a020fa0ce88b0c5bfef54cab1a10ec5c5f4,True
MNIST,SimpleMLP,AdamW,456,98.45,0.08348565750448586,95a9357c7b0f435e59eda7bd40ad12ef0ded3b55f40c567888f9e9608a67a350,True
MNIST,SimpleMLP,AdamW,789,98.24,0.08234717517337639,8779212f9216002711f52b334e47e21f388ab28aaeb10b4fc3328bdec125a69f,True
MNIST,SimpleMLP,AdamW,789,98.24,0.08234717517337639,8779212f9216002711f52b334e47e21f388ab28aaeb10b4fc3328bdec125a69f,True
MNIST,SimpleMLP,AMSGrad,42,98.15,0.0707728900508093,c165febf1ec2eb14f42e661f71d3aa5810442b060cf9ea124e71ebb9dfa5a4c1,True
MNIST,SimpleMLP,AMSGrad,42,98.15,0.0707728900508093,c165febf1ec2eb14f42e661f71d3aa5810442b060cf9ea124e71ebb9dfa5a4c1,True
MNIST,SimpleMLP,AMSGrad,123,98.17,0.07028973346193278,1bfff377eca8d896c13a8f99d635da46a4ec0496b7459c1861e4d349318db674,True
MNIST,SimpleMLP,AMSGrad,123,98.17,0.07028973346193278,1bfff377eca8d896c13a8f99d635da46a4ec0496b7459c1861e4d349318db674,True
MNIST,SimpleMLP,AMSGrad,456,98.19,0.06561866330033395,0faee8515e28445159a3830273974f5932f9445eab9e6778952163450325272d,True
MNIST,SimpleMLP,AMSGrad,456,98.19,0.06561866330033395,0faee8515e28445159a3830273974f5932f9445eab9e6778952163450325272d,True
MNIST,SimpleMLP,AMSGrad,789,98.2,0.06510810194837016,4f62b21f307aad05b3673404e43e91d20e3019ef81dfbe46f76f1b374de932a1,True
MNIST,SimpleMLP,AMSGrad,789,98.2,0.06510810194837016,4f62b21f307aad05b3673404e43e91d20e3019ef81dfbe46f76f1b374de932a1,True
MNIST,SimpleMLP,SAM_SGD,42,91.68,0.29098598248785057,d6440adc19efa21e2a95da2d818428920ef85ec4934bd42e8caf94d88a5ca449,True
MNIST,SimpleMLP,SAM_SGD,42,91.68,0.29098598248785057,d6440adc19efa21e2a95da2d818428920ef85ec4934bd42e8caf94d88a5ca449,True
MNIST,SimpleMLP,SAM_SGD,123,91.94,0.29010059712808345,5ec15eda371e3f0445cdc4cddbe00fb9055f0116204cfa52bfd4234cc43f169c,True
MNIST,SimpleMLP,SAM_SGD,123,91.94,0.29010059712808345,5ec15eda371e3f0445cdc4cddbe00fb9055f0116204cfa52bfd4234cc43f169c,True
MNIST,SimpleMLP,SAM_SGD,456,91.79,0.293516812020842,72c19982479d0f4d0795dd6b8878246be544f4ab67cd945400a1535ac525020c,True
MNIST,SimpleMLP,SAM_SGD,456,91.79,0.293516812020842,72c19982479d0f4d0795dd6b8878246be544f4ab67cd945400a1535ac525020c,True
MNIST,SimpleMLP,SAM_SGD,789,92.03,0.2885794778696344,e8de584a5f8a948f9166214681714e1d8ca4ed6591dc2156a6b5b62f840c73b1,True
MNIST,SimpleMLP,SAM_SGD,789,93.37,0.2348254656985025,b2673a013a32249fb4ea875e7baafd3676de23958f103d10892f45f07b872dd2,True
MNIST,SimpleMLP,SAM_Adam,42,86.21,0.5628052000192147,d83405d7e069cfc16d463aa843196bbbb3987cf21a70c73346b0feb626e00e43,True
MNIST,SimpleMLP,SAM_Adam,42,86.21,0.5628052000192147,d83405d7e069cfc16d463aa843196bbbb3987cf21a70c73346b0feb626e00e43,True
