iteration,x,y,loss,grad_norm,update_norm,grad_x,grad_y
0,-1.5,2.5,12.5,153.37861650177967,0.014142135621829111,145.0,50.0
1,-1.5099999999993103,2.490000000002,10.70590100016793,128.79332510970937,0.014024704387237597,121.75960000240943,41.980000000816545
2,-1.5199170129735533,2.480083085823784,9.237784393022425,103.98625209749528,0.01378691081064711,98.27522357636381,33.987071899467125
3,-1.5296645664599196,2.4703330032225357,8.10116616687226,79.18637031943811,0.013384562137043783,74.76426890660689,26.091863467904375
4,-1.5391228448110634,2.4608626561205194,7.2928738085885945,54.722592006037665,0.012764194617925259,51.53901901317477,18.392704940243743
5,-1.5481309702136825,2.4518195183368205,6.796682843167685,31.052679222020142,0.011870027622710269,29.030747943231784,11.02200348041249
6,-1.5564843526932433,2.443386336439454,6.578638605236057,8.835828306943666,0.010660242075357696,7.801366418873083,4.148559252109862
7,-1.563944692608452,2.4357716079837064,6.584117465864758,11.656550147342083,0.009131501574476978,-11.47837661403461,-2.0302787108877673
8,-1.570269662291866,2.4291853283427733,6.73996034791731,29.040765264062234,0.0073399207849639235,-28.105094960071145,-7.312296794287487
9,-1.5752596406520727,2.4238025267400563,6.964203888595783,43.042473302295086,0.005399812245849077,-41.46996309678909,-11.528081745448215
10,-1.5788028607775815,2.4197277797009615,7.181529514624066,53.224987668998786,0.003455731478623217,-51.189619889361374,-14.57813869970277
11,-1.58089514599015,2.416977430151974,7.337559439028958,59.49405246537362,0.001661393284860648,-57.174525839566456,-16.45040649264864
12,-1.5816269277825732,2.415485879597934,7.4053931053504245,62.04297686345247,0.0005952010601854639,-59.607824768561755,-17.211571817801374
13,-1.581151496575442,2.415127788171994,7.383352356145468,61.26667689241251,0.0016195644100748753,-58.86596617987803,-16.982453390153296
14,-1.5796533132494432,2.4157429593677437,7.287616524399029,57.66994643280696,0.0027221918306167873,-55.43122403868369,-15.912326138439958
15,-1.577326254240696,2.4171554482110573,7.14391234524806,51.79934537390149,0.0035922180171547168,-49.826212894267385,-14.160532821185523
16,-1.5743623294910671,2.419185024610533,6.980554336648822,44.20364861683395,0.0042132770232729605,-42.575549060253664,-11.886343982001346
17,-1.570947402038091,2.4216528118310503,6.8234264526223605,35.41527057843571,0.004588444712301721,-34.187410354009465,-9.244585627835367
18,-1.5672601978603977,2.424383809859217,6.692718146887194,25.943514913070807,0.004725532975174139,-25.14574868038597,-6.3841435876391905
19,-1.5634719025619632,2.427208607308826,6.601095416069603,16.275257280063876,0.004636195925851475,-15.906008650641798,-3.447156558379749
20,-1.5597447065574581,2.429965838276098,6.55309822332401,6.913266998425003,0.0043377874961945725,-6.889931520812026,-0.5675422715825995
21,-1.556228565802171,2.4325061442716724,6.545665472247542,2.6196487944205753,0.0038556296072317186,1.5225515282914799,2.131759050597992
22,-1.5530562684227163,2.4346975842102667,6.5696880322150015,10.085268262239572,0.0032245959742961106,9.004218285245319,4.542762264634881
23,-1.5503376367929296,2.4364316722296504,6.612363622349474,16.64673973504485,0.0024900694047284557,15.292394172383498,6.576976834592951
24,-1.5481541771837928,2.4376287310317286,6.659940512688268,21.788439370091996,0.0017120067684051243,20.19890515321443,8.169474940020471
25,-1.5465554988940127,2.438241262582631,6.700309135560108,25.373960132209742,0.0009972637651257548,23.615506815350372,9.281470284664461
26,-1.5455583241094393,2.4382545842283174,6.724932288026876,27.367166379777604,0.0007020866909239163,25.51344259453872,9.900810200867749
27,-1.5451481417018837,2.4376847806532984,6.72980315212797,27.81302432805484,0.0011182555226721394,25.93751504491522,10.040400169702757
28,-1.5452829028574326,2.436574674872329,6.715394755557435,26.82516810946846,0.0017009673692291762,24.996355016474162,9.735085001767096
29,-1.5458978734491216,2.4349887678250717,6.685796330705298,24.573276403622188,0.0022248077265841896,22.850946889347934,9.037706538111046
30,-1.5469108568537941,2.4330079513161222,6.647353489661687,21.270822208742608,0.0026357942694255807,19.703006031444893,8.014950452796565
31,-1.5482273126600075,2.430724454974758,6.607143640584555,17.164083644722822,0.002913889719075203,15.783956599148297,6.7433286616658705
32,-1.549745224978355,2.428237148100096,6.571568279095798,12.523743370344633,0.0030520744852169292,11.344475364154148,5.305377151376778
33,-1.5513597907351226,2.425647102525133,6.545270901568465,7.647086132949343,0.00305196895983958,6.644116074343341,3.7859804430818933
34,-1.5529680585587202,2.423053265764771,6.530513350213592,2.9853745144985453,0.0029226804468322665,1.9404855358423632,2.268694972226104
35,-1.5544735682142496,2.420548170622585,6.5270658508659105,2.6559305121215075,0.002680438254783769,-2.5222432120931573,0.8320192691686934
36,-1.5557908729803922,2.418213763333613,6.532582947238488,6.540954479580603,0.0023483875793994823,-6.525159091738677,-0.45429542309562976
37,-1.5568496504629177,2.4161175967215387,6.543352655855492,10.004003227542222,0.0019566260952777466,-9.885902703517598,-1.5326474849940652
38,-1.5575980023284886,2.4143097374454836,6.555235788451291,12.689633694764757,0.0015435134772072364,-12.46817967999591,-2.360359882442964
