phase,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,layer,layer_grad_norm,test_loss,test_accuracy
train,1,311.0,311,0.13874061405658722,0.6171661615371704,0.07023009322929223,0.001,,,,
train,1,312.0,312,0.10705166310071945,0.6191765666007996,0.06497780705750193,0.001,,,,
train,1,313.0,313,0.21651190519332886,0.7567017078399658,0.06413552726641297,0.001,,,,
train,1,314.0,314,0.17325708270072937,0.9469484686851501,0.06464247511324382,0.001,,,,
train,1,315.0,315,0.10031421482563019,0.7986314296722412,0.06399957426383522,0.001,,,,
train,1,316.0,316,0.17513512074947357,1.25320303440094,0.07707028915610524,0.001,,,,
train,1,317.0,317,0.17394520342350006,0.8393735289573669,0.08491834913523674,0.001,,,,
train,1,318.0,318,0.11461178213357925,0.6211254596710205,0.08572038988747756,0.001,,,,
train,1,319.0,319,0.2025604546070099,1.0336482524871826,0.06937323555198183,0.001,,,,
train,1,320.0,320,0.36793386936187744,1.057978630065918,0.0759515682592795,0.001,,,,
train,1,321.0,321,0.12885284423828125,0.5799480080604553,0.0705513023883046,0.001,,,,
train,1,322.0,322,0.09668521583080292,0.641864001750946,0.06558836304381656,0.001,,,,
train,1,323.0,323,0.17894107103347778,0.9095404148101807,0.06098483701685499,0.001,,,,
train,1,324.0,324,0.14595027267932892,0.724970817565918,0.059325169583610136,0.001,,,,
train,1,325.0,325,0.1554500013589859,0.7049853205680847,0.06083672318137899,0.001,,,,
train,1,326.0,326,0.15443174540996552,1.0799504518508911,0.07510974729496142,0.001,,,,
train,1,327.0,327,0.20639410614967346,0.7886285185813904,0.07076973143488563,0.001,,,,
train,1,328.0,328,0.22009997069835663,0.9493470191955566,0.08077486687175431,0.001,,,,
train,1,329.0,329,0.11316558718681335,0.7810553908348083,0.07727001318952517,0.001,,,,
train,1,330.0,330,0.2428002804517746,0.8226302862167358,0.083281361883187,0.001,,,,
train,1,331.0,331,0.15526509284973145,0.8698768019676208,0.08366826407227959,0.001,,,,
train,1,332.0,332,0.2228284478187561,1.3905094861984253,0.08472189940819912,0.001,,,,
train,1,333.0,333,0.08949998021125793,0.4774279296398163,0.07647144870776089,0.001,,,,
train,1,334.0,334,0.18217702209949493,0.7340339422225952,0.07437256781086198,0.001,,,,
train,1,335.0,335,0.07958682626485825,0.5696383118629456,0.07593479902438859,0.001,,,,
train,1,336.0,336,0.19895809888839722,1.0075669288635254,0.08248888070419426,0.001,,,,
train,1,337.0,337,0.1584073156118393,0.7971354126930237,0.07617618508846737,0.001,,,,
train,1,338.0,338,0.23563554883003235,0.9737206101417542,0.07611031279643506,0.001,,,,
train,1,339.0,339,0.29297319054603577,0.9047248959541321,0.07809472590366337,0.001,,,,
train,1,340.0,340,0.1798315942287445,0.8345683813095093,0.08172724063535176,0.001,,,,
train,1,341.0,341,0.16499069333076477,0.6763573884963989,0.07686203770922365,0.001,,,,
train,1,342.0,342,0.12456585466861725,0.8597279191017151,0.07197958420136386,0.001,,,,
train,1,343.0,343,0.25416794419288635,1.2837119102478027,0.08303366080578634,0.001,,,,
train,1,344.0,344,0.2065315991640091,0.7497715353965759,0.08143761697837718,0.001,,,,
train,1,345.0,345,0.15357504785060883,0.9594739675521851,0.0823823666337434,0.001,,,,
train,1,346.0,346,0.147482231259346,0.6993881464004517,0.08481377333931245,0.001,,,,
train,1,347.0,347,0.18642808496952057,1.0190129280090332,0.08426688578660227,0.001,,,,
train,1,348.0,348,0.1371573656797409,0.6094551086425781,0.08170079860873071,0.001,,,,
train,1,349.0,349,0.09383649379014969,0.5983098149299622,0.07495063435452265,0.001,,,,
train,1,350.0,350,0.13337765634059906,0.6048113107681274,0.0724452769719144,0.001,,,,
train,1,351.0,351,0.09468530118465424,0.5640444159507751,0.06627601346636358,0.001,,,,
train,1,352.0,352,0.1578707993030548,0.7802247405052185,0.06679829286593417,0.001,,,,
train,1,353.0,353,0.1452183574438095,0.8274943828582764,0.06416901351635915,0.001,,,,
train,1,354.0,354,0.16083568334579468,1.0326036214828491,0.06981364759588286,0.001,,,,
train,1,355.0,355,0.2813020348548889,0.9906813502311707,0.08318656687672402,0.001,,,,
train,1,356.0,356,0.2922791540622711,1.0688363313674927,0.09261036193262542,0.001,,,,
train,1,357.0,357,0.14951013028621674,0.7763434648513794,0.09539079292388924,0.001,,,,
train,1,358.0,358,0.11621078103780746,0.5826308131217957,0.091328636491471,0.001,,,,
train,1,359.0,359,0.19220934808254242,0.9618591070175171,0.08575390625533133,0.001,,,,
train,1,360.0,360,0.29500463604927063,1.1533315181732178,0.0825759024654338,0.001,,,,
train,1,361.0,361,0.11786050349473953,0.8630379438400269,0.07916660195150123,0.001,,,,
train,1,362.0,362,0.2663585841655731,1.1335608959197998,0.08396784103533352,0.001,,,,
train,1,363.0,363,0.13442398607730865,1.034717321395874,0.08121325018752722,0.001,,,,
train,1,364.0,364,0.14424388110637665,0.7992445826530457,0.07895118675605838,0.001,,,,
train,1,365.0,365,0.18337847292423248,1.0325350761413574,0.08379698809164471,0.001,,,,
train,1,366.0,366,0.22380711138248444,0.9839192628860474,0.0917207558455322,0.001,,,,
train,1,367.0,367,0.17515620589256287,0.8780433535575867,0.09363290904199086,0.001,,,,
train,1,368.0,368,0.12131085246801376,0.7615563273429871,0.08963458721628453,0.001,,,,
train,1,369.0,369,0.2835118770599365,1.0184763669967651,0.09939898202242504,0.001,,,,
train,1,370.0,370,0.16511981189250946,0.6769583821296692,0.09364885324527997,0.001,,,,
train,1,371.0,371,0.14105062186717987,0.8042747974395752,0.0938528785870822,0.001,,,,
train,1,372.0,372,0.21687941253185272,1.0070006847381592,0.09209713482107111,0.001,,,,
train,1,373.0,373,0.30363133549690247,1.1231486797332764,0.09784294070433452,0.001,,,,
train,1,374.0,374,0.14195173978805542,0.8116812705993652,0.09556809545654563,0.001,,,,
train,1,375.0,375,0.1955411732196808,1.5778977870941162,0.10928906193749843,0.001,,,,
train,1,376.0,376,0.1663263440132141,0.7070295810699463,0.10321582761959067,0.001,,,,
train,1,377.0,377,0.09648650884628296,0.6608457565307617,0.09577693093110529,0.001,,,,
train,1,378.0,378,0.1882765293121338,0.912699818611145,0.08721446641400288,0.001,,,,
train,1,379.0,379,0.14209431409835815,0.7818674445152283,0.08170201000187244,0.001,,,,
train,1,380.0,380,0.14155636727809906,0.9401301145553589,0.08128890416338909,0.001,,,,
train,1,381.0,381,0.1986827254295349,0.7378717660903931,0.08075988109119354,0.001,,,,
train,1,382.0,382,0.09246419370174408,0.4706459939479828,0.0798441825940627,0.001,,,,
train,1,383.0,383,0.17332608997821808,0.8267238736152649,0.0839855846323558,0.001,,,,
train,1,384.0,384,0.20950838923454285,0.9508165121078491,0.08669405048483815,0.001,,,,
train,1,385.0,385,0.13859368860721588,0.7604576945304871,0.08892281295694826,0.001,,,,
train,1,386.0,386,0.19761690497398376,0.8355078101158142,0.08320638436708347,0.001,,,,
train,1,387.0,387,0.23759455978870392,0.844993531703949,0.08103780471780411,0.001,,,,
train,1,388.0,388,0.14450284838676453,0.8257840275764465,0.07379802573426031,0.001,,,,
train,1,389.0,389,0.17294326424598694,0.9022818803787231,0.0754790382755219,0.001,,,,
train,1,390.0,390,0.10095902532339096,0.556135892868042,0.07680140967882726,0.001,,,,
train,1,391.0,391,0.12714697420597076,0.8877909183502197,0.08819677043965891,0.001,,,,
train,1,392.0,392,0.1265648454427719,0.6135451793670654,0.08665932523955572,0.001,,,,
train,1,393.0,393,0.14117035269737244,0.7746609449386597,0.09128698500909359,0.001,,,,
train,1,394.0,394,0.14748366177082062,0.66822350025177,0.08878971935081804,0.001,,,,
train,1,395.0,395,0.05482581630349159,0.4588509202003479,0.08211008842601521,0.001,,,,
train,1,396.0,396,0.11481573432683945,0.510155439376831,0.07772252406912573,0.001,,,,
train,1,397.0,397,0.18998847901821136,0.9344976544380188,0.07003883543360637,0.001,,,,
train,1,398.0,398,0.1992928683757782,0.8299105167388916,0.07043218327713562,0.001,,,,
train,1,399.0,399,0.16709499061107635,0.6991251111030579,0.06916559327286706,0.001,,,,
train,1,400.0,400,0.166416198015213,0.9468826055526733,0.07375342010781569,0.001,,,,
train,1,401.0,401,0.21621230244636536,1.0925631523132324,0.082615683744783,0.001,,,,
train,1,402.0,402,0.09649822860956192,0.7037537693977356,0.08192881947254262,0.001,,,,
train,1,403.0,403,0.170332133769989,0.6677536368370056,0.07671725224684378,0.001,,,,
train,1,404.0,404,0.12455777823925018,0.6343114972114563,0.07670283181122665,0.001,,,,
train,1,405.0,405,0.13865253329277039,0.7095627784729004,0.07095409448363502,0.001,,,,
train,1,406.0,406,0.1400313675403595,0.9197860360145569,0.06962159579854477,0.001,,,,
train,1,407.0,407,0.12493861466646194,0.6004378199577332,0.06846798902671088,0.001,,,,
train,1,408.0,408,0.07641033828258514,0.4606885612010956,0.06884137854157106,0.001,,,,
train,1,409.0,409,0.1008601263165474,0.4837838411331177,0.06604454313961002,0.001,,,,
train,1,410.0,410,0.13521882891654968,0.8055226802825928,0.06570555491562702,0.001,,,,
train,1,411.0,411,0.07220759987831116,0.5338652729988098,0.06271432993020792,0.001,,,,
train,1,412.0,412,0.14176082611083984,0.6071694493293762,0.06412047372478286,0.001,,,,
train,1,413.0,413,0.15200182795524597,0.6643633842468262,0.06971006105651753,0.001,,,,
train,1,414.0,414,0.07036881893873215,0.5133079290390015,0.06450451498544597,0.001,,,,
train,1,415.0,415,0.10565521568059921,0.7037892937660217,0.06556249631405538,0.001,,,,
train,1,416.0,416,0.16584856808185577,0.7321454286575317,0.06922493262755737,0.001,,,,
train,1,417.0,417,0.1315319985151291,0.8650419116020203,0.07424160155512055,0.001,,,,
train,1,418.0,418,0.2401212453842163,0.8510789275169373,0.07243632266836024,0.001,,,,
train,1,419.0,419,0.08221404254436493,0.6451959609985352,0.06696479373879755,0.001,,,,
train,1,420.0,420,0.17410671710968018,0.6549215316772461,0.06898805959649396,0.001,,,,
train,1,421.0,421,0.22106868028640747,0.693892776966095,0.07209429325381395,0.001,,,,
train,1,422.0,422,0.10292602330446243,0.7135246992111206,0.06903166469477261,0.001,,,,
train,1,423.0,423,0.18166646361351013,0.8301354050636292,0.06891135980184464,0.001,,,,
train,1,424.0,424,0.10970297455787659,0.5237677097320557,0.06386722521278577,0.001,,,,
train,1,425.0,425,0.19723691046237946,1.1997156143188477,0.07035934222189918,0.001,,,,
train,1,426.0,426,0.19646292924880981,0.787151038646698,0.07368460613060428,0.001,,,,
train,1,427.0,427,0.10864539444446564,0.694273829460144,0.07454520949924481,0.001,,,,
train,1,428.0,428,0.21240468323230743,0.9868221879005432,0.08305191021768085,0.001,,,,
train,1,429.0,429,0.12616851925849915,0.6480116248130798,0.08090142925142883,0.001,,,,
train,1,430.0,430,0.1430734246969223,0.8683609366416931,0.07532722220091122,0.001,,,,
train,1,431.0,431,0.18783865869045258,0.935556173324585,0.07631838360351233,0.001,,,,
train,1,432.0,432,0.08959182351827621,0.6277039647102356,0.0727282524736657,0.001,,,,
train,1,433.0,433,0.11997649073600769,0.700407862663269,0.07115223456036383,0.001,,,,
train,1,434.0,434,0.2263084053993225,1.0309789180755615,0.07750493376790468,0.001,,,,
train,1,435.0,435,0.13360624015331268,0.6686700582504272,0.0788275403336338,0.001,,,,
train,1,436.0,436,0.058047425001859665,0.4934515357017517,0.07547929046563276,0.001,,,,
train,1,437.0,437,0.1307789385318756,0.7436099052429199,0.06890846439455492,0.001,,,,
train,1,438.0,438,0.09610511362552643,0.8133739829063416,0.07226145370820967,0.001,,,,
train,1,439.0,439,0.09457775205373764,0.5590108036994934,0.06529680368134178,0.001,,,,
train,1,440.0,440,0.13374820351600647,0.5528199672698975,0.06479269538607992,0.001,,,,
train,1,441.0,441,0.1269109696149826,0.7403655052185059,0.06721587997676148,0.001,,,,
train,1,442.0,442,0.13237570226192474,0.5902381539344788,0.06888028261209991,0.001,,,,
train,1,443.0,443,0.11386275291442871,0.7195942997932434,0.07530183755108812,0.001,,,,
train,1,444.0,444,0.11677410453557968,0.9781660437583923,0.08141814816476889,0.001,,,,
train,1,445.0,445,0.15341562032699585,0.7624382376670837,0.08290631705318514,0.001,,,,
train,1,446.0,446,0.09343518316745758,0.8443682193756104,0.08836346385494791,0.001,,,,
train,1,447.0,447,0.07435514032840729,0.5453054308891296,0.0798933345268289,0.001,,,,
train,1,448.0,448,0.0881805419921875,0.5639024376869202,0.07280361233496938,0.001,,,,
train,1,449.0,449,0.15551325678825378,0.8676110506057739,0.0762815881079675,0.001,,,,
train,1,450.0,450,0.2039574682712555,0.9564709067344666,0.0773947884919001,0.001,,,,
train,1,451.0,451,0.15102419257164001,0.9258663654327393,0.07005308881122783,0.001,,,,
train,1,452.0,452,0.17895451188087463,0.9770627021789551,0.06864134491776527,0.001,,,,
train,1,453.0,453,0.10783027857542038,0.9973616600036621,0.07052266669272933,0.001,,,,
train,1,454.0,454,0.09201930463314056,0.6433852910995483,0.07209676235494065,0.001,,,,
train,1,455.0,455,0.23484298586845398,0.8170751929283142,0.0772721561898974,0.001,,,,
train,1,456.0,456,0.18415923416614532,0.7504298686981201,0.0752125468853076,0.001,,,,
train,1,457.0,457,0.14396944642066956,0.8525063991546631,0.07442009690457588,0.001,,,,
train,1,458.0,458,0.07083363831043243,0.4751977324485779,0.0717273564825036,0.001,,,,
train,1,459.0,459,0.09588674455881119,0.579954981803894,0.0673626083573237,0.001,,,,
train,1,460.0,460,0.261384516954422,0.8741986751556396,0.07220506750043516,0.001,,,,
train,1,461.0,461,0.18115253746509552,0.9392420649528503,0.07243807379239824,0.001,,,,
train,1,462.0,462,0.08828864246606827,0.5335381627082825,0.0688684167908508,0.001,,,,
train,1,463.0,463,0.1307952105998993,0.7832257747650146,0.07300131181043595,0.001,,,,
train,1,464.0,464,0.18143898248672485,1.0018264055252075,0.07273798755875464,0.001,,,,
train,1,465.0,465,0.08105497807264328,0.5454075336456299,0.07156295203925726,0.001,,,,
train,1,466.0,466,0.23214876651763916,0.895487368106842,0.07630401530575698,0.001,,,,
train,1,467.0,467,0.1152481660246849,0.7025139927864075,0.07652146499654441,0.001,,,,
train,1,468.0,468,0.20175105333328247,0.927065372467041,0.08587958693944196,0.001,,,,
train,1,469.0,469,0.07722259312868118,0.5947059392929077,0.08272345607663613,0.001,,,,
layer_grad,1,,469,,,,,fc1.weight,0.3497074246406555,,
layer_grad,1,,469,,,,,fc1.bias,0.011222285218536854,,
layer_grad,1,,469,,,,,fc2.weight,0.4805336594581604,,
layer_grad,1,,469,,,,,fc2.bias,0.018474962562322617,,
eval,1,,469,,,,,,,0.1288180616825819,0.9625
train,2,1.0,470,0.12193910032510757,0.6398797035217285,0.08093816813182371,0.001,,,,
train,2,2.0,471,0.09267193078994751,0.7881452441215515,0.07458065632469968,0.001,,,,
train,2,3.0,472,0.09150177985429764,0.5323131084442139,0.07090780705757158,0.001,,,,
train,2,4.0,473,0.12440889328718185,0.93267422914505,0.06554613923647148,0.001,,,,
train,2,5.0,474,0.13838496804237366,0.7972134351730347,0.06922817036906309,0.001,,,,
train,2,6.0,475,0.09755362570285797,0.5608186721801758,0.07114385418420185,0.001,,,,
train,2,7.0,476,0.21415092051029205,0.9805635809898376,0.07899656189141388,0.001,,,,
train,2,8.0,477,0.14007849991321564,0.7822781205177307,0.08007641425236081,0.001,,,,
train,2,9.0,478,0.09361936151981354,0.6488989591598511,0.08005533564251349,0.001,,,,
train,2,10.0,479,0.21706514060497284,0.9853034615516663,0.08931267600154405,0.001,,,,
train,2,11.0,480,0.13943897187709808,0.5510830879211426,0.08451701836150825,0.001,,,,
train,2,12.0,481,0.08743803948163986,0.6848071813583374,0.07850447899560843,0.001,,,,
train,2,13.0,482,0.10700247436761856,0.5900218486785889,0.0722368012039312,0.001,,,,
train,2,14.0,483,0.08522574603557587,0.6163976788520813,0.06548095940330313,0.001,,,,
train,2,15.0,484,0.16001594066619873,1.3012890815734863,0.08088590474197895,0.001,,,,
train,2,16.0,485,0.0843859538435936,0.6834902763366699,0.08712932262336512,0.001,,,,
train,2,17.0,486,0.11608092486858368,0.7540744543075562,0.08403658026490189,0.001,,,,
train,2,18.0,487,0.06916587799787521,0.4460177719593048,0.07821664021460377,0.001,,,,
train,2,19.0,488,0.05620682239532471,0.624556303024292,0.07263948409004516,0.001,,,,
train,2,20.0,489,0.1109960526227951,0.6349519491195679,0.07269066964394273,0.001,,,,
train,2,21.0,490,0.0829763114452362,0.6008999347686768,0.06270746980969111,0.001,,,,
train,2,22.0,491,0.16124242544174194,0.7317267060279846,0.05969131824375135,0.001,,,,
train,2,23.0,492,0.08106479793787003,0.5528435707092285,0.05690233163476633,0.001,,,,
train,2,24.0,493,0.19736897945404053,0.9839058518409729,0.06672971056723333,0.001,,,,
train,2,25.0,494,0.1237267553806305,0.8016915917396545,0.06401369437292742,0.001,,,,
train,2,26.0,495,0.14204801619052887,0.8336405158042908,0.06960916352086988,0.001,,,,
train,2,27.0,496,0.10784931480884552,0.67081218957901,0.07425064847244357,0.001,,,,
train,2,28.0,497,0.0701613500714302,0.47202736139297485,0.06828562654929898,0.001,,,,
train,2,29.0,498,0.09885167330503464,0.49695515632629395,0.06552202094112804,0.001,,,,
train,2,30.0,499,0.11155607551336288,0.8528849482536316,0.06837935709761124,0.001,,,,
train,2,31.0,500,0.11537334322929382,0.7016545534133911,0.06726682629088154,0.001,,,,
train,2,32.0,501,0.11798763275146484,0.667620837688446,0.06701205366144948,0.001,,,,
train,2,33.0,502,0.12974046170711517,0.6806430816650391,0.06857246613714492,0.001,,,,
train,2,34.0,503,0.09907606989145279,0.7640635371208191,0.06014079057152305,0.001,,,,
train,2,35.0,504,0.12746910750865936,0.8327657580375671,0.05998139905825591,0.001,,,,
train,2,36.0,505,0.09479385614395142,0.7216249704360962,0.060042111922067404,0.001,,,,
train,2,37.0,506,0.12401287257671356,0.5862237811088562,0.0625020031903462,0.001,,,,
train,2,38.0,507,0.14940156042575836,0.6637969017028809,0.06399900959538207,0.001,,,,
train,2,39.0,508,0.13012735545635223,0.7115839123725891,0.06265156412818876,0.001,,,,
train,2,40.0,509,0.059839773923158646,0.5235823392868042,0.05680595677442868,0.001,,,,
train,2,41.0,510,0.06414516270160675,0.4554847478866577,0.05340547637841274,0.001,,,,
train,2,42.0,511,0.0945059061050415,0.5180729627609253,0.05234302149579951,0.001,,,,
train,2,43.0,512,0.10266218334436417,0.7391043901443481,0.05695281150777843,0.001,,,,
train,2,44.0,513,0.1508689522743225,0.8517343401908875,0.06794581948047958,0.001,,,,
train,2,45.0,514,0.19572746753692627,0.9687254428863525,0.0755597140716966,0.001,,,,
train,2,46.0,515,0.06768827140331268,0.4475778639316559,0.07082866715385737,0.001,,,,
train,2,47.0,516,0.10026275366544724,0.7300146818161011,0.06957482551464839,0.001,,,,
train,2,48.0,517,0.12328167259693146,0.7134539484977722,0.070539207898931,0.001,,,,
train,2,49.0,518,0.11586330831050873,0.6469924449920654,0.06829191479954427,0.001,,,,
train,2,50.0,519,0.06979991495609283,0.5838744640350342,0.06894281304493778,0.001,,,,
train,2,51.0,520,0.11009327322244644,0.5976817607879639,0.06828237099620064,0.001,,,,
train,2,52.0,521,0.10243456810712814,0.763824462890625,0.06901117619409665,0.001,,,,
train,2,53.0,522,0.10886217653751373,0.9452104568481445,0.07309812232527746,0.001,,,,
train,2,54.0,523,0.10124891251325607,0.5785497426986694,0.07114776253222124,0.001,,,,
train,2,55.0,524,0.19422462582588196,0.8708315491676331,0.07769878347717497,0.001,,,,
train,2,56.0,525,0.092312753200531,0.6832539439201355,0.07086984053657931,0.001,,,,
train,2,57.0,526,0.13365420699119568,0.6809554696083069,0.06979053361002127,0.001,,,,
train,2,58.0,527,0.05752045288681984,0.5158528685569763,0.0669827665137667,0.001,,,,
train,2,59.0,528,0.12533695995807648,0.600746750831604,0.06352123850327894,0.001,,,,
train,2,60.0,529,0.16847489774227142,0.7890188097953796,0.06468367917855547,0.001,,,,
train,2,61.0,530,0.12260651588439941,0.6827859282493591,0.07065048677409067,0.001,,,,
train,2,62.0,531,0.07802514731884003,0.8207005858421326,0.07627407159384625,0.001,,,,
train,2,63.0,532,0.07186408340930939,0.533238410949707,0.07217741060476054,0.001,,,,
train,2,64.0,533,0.21902281045913696,0.7525992393493652,0.07938999647771472,0.001,,,,
train,2,65.0,534,0.15437698364257812,0.855416476726532,0.07898291226569468,0.001,,,,
train,2,66.0,535,0.10216956585645676,0.7304332256317139,0.08247819471419252,0.001,,,,
train,2,67.0,536,0.15553930401802063,0.9357131719589233,0.07928918666049023,0.001,,,,
train,2,68.0,537,0.25600066781044006,0.8076105713844299,0.08863526725697807,0.001,,,,
train,2,69.0,538,0.052150286734104156,0.3882807791233063,0.08129603266512335,0.001,,,,
train,2,70.0,539,0.15789519250392914,1.0812246799468994,0.0809434675728697,0.001,,,,
train,2,71.0,540,0.10703577846288681,0.9676337838172913,0.08438008773349379,0.001,,,,
train,2,72.0,541,0.08212200552225113,0.7991607785224915,0.08278645320129677,0.001,,,,
train,2,73.0,542,0.1491696983575821,1.0501444339752197,0.08574135914067456,0.001,,,,
train,2,74.0,543,0.127395361661911,0.7678216695785522,0.07881803006094176,0.001,,,,
train,2,75.0,544,0.08442667126655579,0.5686840415000916,0.07477943854059903,0.001,,,,
train,2,76.0,545,0.14308182895183563,0.6982560157775879,0.07654295485746075,0.001,,,,
train,2,77.0,546,0.15970610082149506,0.9029000997543335,0.08289131806763575,0.001,,,,
train,2,78.0,547,0.08172482997179031,0.7001706957817078,0.07575129718638941,0.001,,,,
train,2,79.0,548,0.14802761375904083,0.7497387528419495,0.07112271330520964,0.001,,,,
train,2,80.0,549,0.1650112271308899,1.0405317544937134,0.08493680908282199,0.001,,,,
train,2,81.0,550,0.15101675689220428,0.9426979422569275,0.0795499400379455,0.001,,,,
train,2,82.0,551,0.12915533781051636,0.6744007468223572,0.0755461518642678,0.001,,,,
train,2,83.0,552,0.10819249600172043,0.839701771736145,0.07369718065948781,0.001,,,,
train,2,84.0,553,0.08459928631782532,0.7627079486846924,0.07643550414253085,0.001,,,,
train,2,85.0,554,0.12084998935461044,0.5845617651939392,0.07184400782527016,0.001,,,,
train,2,86.0,555,0.18661512434482574,0.5678552985191345,0.06698372192931076,0.001,,,,
train,2,87.0,556,0.0974247083067894,0.5568030476570129,0.06380025100846913,0.001,,,,
train,2,88.0,557,0.0556943342089653,0.4059436619281769,0.05961548850626775,0.001,,,,
train,2,89.0,558,0.12527725100517273,0.6276393532752991,0.06717694539158686,0.001,,,,
train,2,90.0,559,0.1252635419368744,0.6022147536277771,0.06749842813648145,0.001,,,,
train,2,91.0,560,0.09697148203849792,0.5270430445671082,0.06158733957780118,0.001,,,,
train,2,92.0,561,0.06048973649740219,0.5908816456794739,0.06389092174005,0.001,,,,
train,2,93.0,562,0.17327666282653809,0.7716770172119141,0.06785300132671244,0.001,,,,
train,2,94.0,563,0.2667003870010376,0.9020581245422363,0.07940074427231773,0.001,,,,
train,2,95.0,564,0.10507094115018845,0.6003229022026062,0.08338409873828996,0.001,,,,
train,2,96.0,565,0.10649653524160385,0.7290744781494141,0.0787727074171706,0.001,,,,
train,2,97.0,566,0.09160138666629791,0.9083092212677002,0.07034389713063548,0.001,,,,
train,2,98.0,567,0.09057991951704025,0.4433996081352234,0.06515430974544681,0.001,,,,
train,2,99.0,568,0.1361786425113678,0.723644495010376,0.06424960762461665,0.001,,,,
train,2,100.0,569,0.15916793048381805,0.8669931888580322,0.06669364971857848,0.001,,,,
train,2,101.0,570,0.11231715977191925,0.586952805519104,0.06940994973158342,0.001,,,,
train,2,102.0,571,0.10850778222084045,0.5406054854393005,0.07077169680457404,0.001,,,,
train,2,103.0,572,0.1088327020406723,0.6168074011802673,0.07363896027562672,0.001,,,,
train,2,104.0,573,0.07552380859851837,0.5236459374427795,0.0724085441289127,0.001,,,,
train,2,105.0,574,0.11551330238580704,0.7914146184921265,0.07676961720799166,0.001,,,,
train,2,106.0,575,0.1902972012758255,0.8746418356895447,0.08608977081646704,0.001,,,,
train,2,107.0,576,0.08135560899972916,0.595224142074585,0.08331556460510818,0.001,,,,
train,2,108.0,577,0.13775229454040527,0.8105032444000244,0.07132086129250254,0.001,,,,
train,2,109.0,578,0.09151159226894379,0.6620466709136963,0.06793685139718787,0.001,,,,
train,2,110.0,579,0.08138146996498108,0.5168973207473755,0.06707114258019664,0.001,,,,
train,2,111.0,580,0.06006445363163948,0.4870879352092743,0.06177773892285023,0.001,,,,
train,2,112.0,581,0.09638252854347229,0.6809154152870178,0.059812805292600954,0.001,,,,
train,2,113.0,582,0.07857616990804672,0.7056269645690918,0.06624987142346396,0.001,,,,
train,2,114.0,583,0.06470905244350433,0.5239052772521973,0.06580887907127296,0.001,,,,
train,2,115.0,584,0.07321219146251678,0.6532757878303528,0.0674525809968279,0.001,,,,
train,2,116.0,585,0.06438972055912018,0.4168992340564728,0.06912268236732555,0.001,,,,
train,2,117.0,586,0.0755939781665802,0.4139828383922577,0.06679872962650323,0.001,,,,
train,2,118.0,587,0.1282111555337906,1.0462603569030762,0.07723681561576076,0.001,,,,
train,2,119.0,588,0.14172546565532684,0.6459397673606873,0.07704793640120523,0.001,,,,
train,2,120.0,589,0.08207438141107559,0.6459856629371643,0.0749399194727054,0.001,,,,
train,2,121.0,590,0.1362444907426834,0.7153525352478027,0.07475388896118298,0.001,,,,
train,2,122.0,591,0.13362038135528564,0.643010675907135,0.07532405682107074,0.001,,,,
train,2,123.0,592,0.15298931300640106,0.7386388778686523,0.07638452573777937,0.001,,,,
train,2,124.0,593,0.05531550198793411,0.4077998399734497,0.07134347260437728,0.001,,,,
train,2,125.0,594,0.10860519111156464,0.6160697340965271,0.07182216783868632,0.001,,,,
train,2,126.0,595,0.0858079046010971,0.5274295210838318,0.06963750871192664,0.001,,,,
train,2,127.0,596,0.150232195854187,0.863551914691925,0.08046906670497811,0.001,,,,
train,2,128.0,597,0.09480856359004974,0.6911489963531494,0.079532000004391,0.001,,,,
train,2,129.0,598,0.12151612341403961,0.7410575747489929,0.07684289245299278,0.001,,,,
train,2,130.0,599,0.15244899690151215,0.8308976292610168,0.08146909487403457,0.001,,,,
train,2,131.0,600,0.13710026443004608,0.9050946831703186,0.07655607083759283,0.001,,,,
train,2,132.0,601,0.12760910391807556,0.7330501675605774,0.08054512423628081,0.001,,,,
train,2,133.0,602,0.12744376063346863,0.7633312344551086,0.07985247371443498,0.001,,,,
train,2,134.0,603,0.06454005092382431,0.39717522263526917,0.07424488657466491,0.001,,,,
train,2,135.0,604,0.11380038410425186,0.7618524432182312,0.08138721986717462,0.001,,,,
train,2,136.0,605,0.13953374326229095,0.7713145613670349,0.08990403440943577,0.001,,,,
train,2,137.0,606,0.10425596684217453,0.6361710429191589,0.08788863112472903,0.001,,,,
train,2,138.0,607,0.10413984954357147,0.5566318035125732,0.07764797967625854,0.001,,,,
train,2,139.0,608,0.061716292053461075,0.42074912786483765,0.0742889410507503,0.001,,,,
train,2,140.0,609,0.16720396280288696,1.1544814109802246,0.07920818689035221,0.001,,,,
train,2,141.0,610,0.12149849534034729,0.809694766998291,0.0833312091222855,0.001,,,,
train,2,142.0,611,0.0697457417845726,0.5650903582572937,0.08081558251678284,0.001,,,,
train,2,143.0,612,0.15883228182792664,0.8862221837043762,0.07589597157420679,0.001,,,,
train,2,144.0,613,0.0968937948346138,0.7105699181556702,0.0706851731215952,0.001,,,,
train,2,145.0,614,0.04040584713220596,0.34575530886650085,0.06299132639748387,0.001,,,,
train,2,146.0,615,0.24991826713085175,0.860223114490509,0.07076733210889602,0.001,,,,
train,2,147.0,616,0.09163744002580643,0.7538220286369324,0.07038771038959178,0.001,,,,
train,2,148.0,617,0.0930909663438797,0.6294706463813782,0.07039467684217228,0.001,,,,
