iteration,loss,grad_norm
0,1.082648992538452,2.191946268081665
1,1.0373138189315796,2.1474623680114746
2,0.993842840194702,2.1038894653320312
3,0.9521613121032716,2.061209201812744
4,0.9121956825256348,2.0194032192230225
5,0.8738757371902466,1.9784531593322756
6,0.8371340036392212,1.938341736793518
7,0.8019067645072937,1.8990511894226076
8,0.7681313753128052,1.8605648279190063
9,0.7357492446899414,1.8228659629821775
10,0.7047025561332703,1.7859385013580322
11,0.6749373078346252,1.749766230583191
12,0.6464008092880249,1.7143336534500122
13,0.6190430521965027,1.6796257495880127
14,0.5928163528442383,1.6456273794174194
15,0.5676735043525696,1.6123238801956177
16,0.5435706973075867,1.5797008275985718
17,0.5204653739929199,1.5477445125579834
18,0.4983163177967071,1.516440987586975
19,0.4770850837230682,1.485776662826538
20,0.4567336440086365,1.4557386636734009
21,0.4372262358665466,1.4263139963150024
22,0.4185281991958618,1.3974899053573608
23,0.4006062150001526,1.3692539930343628
24,0.3834289610385895,1.3415943384170532
25,0.3669655323028564,1.3144989013671875
26,0.3511870503425598,1.2879561185836792
27,0.3360650539398193,1.2619547843933103
28,0.3215727806091308,1.236483454704285
29,0.3076846301555633,1.2115315198898315
30,0.2943755090236664,1.187087893486023
31,0.2816220819950104,1.1631425619125366
32,0.2694010436534881,1.1396851539611816
33,0.2576911151409149,1.1167055368423462
34,0.2464708387851715,1.0941938161849976
35,0.2357203513383865,1.0721405744552612
36,0.2254203706979751,1.0505362749099731
37,0.215552270412445,1.029371738433838
38,0.2060984522104263,1.0086379051208496
39,0.1970416903495788,0.9883258938789368
40,0.1883658766746521,0.9684270620346068
41,0.1800552308559417,0.9489330053329468
42,0.1720948070287704,0.9298352599143982
43,0.1644701212644577,0.911125898361206
44,0.1571673154830932,0.8927967548370361
45,0.150173157453537,0.8748400807380676
46,0.1434750854969024,0.8572482466697693
47,0.1370606273412704,0.8400138020515442
48,0.1309182792901992,0.823129415512085
49,0.1250367313623428,0.8065878748893738
50,0.1194052174687385,0.7903820872306824
51,0.1140134781599044,0.7745053172111511
52,0.1088515892624855,0.7589507699012756
53,0.1039100289344787,0.7437118291854858
54,0.099179670214653,0.7287818789482117
55,0.0946517437696456,0.714154839515686
56,0.0903179422020912,0.6998243927955627
57,0.0861701741814613,0.6857844591140747
58,0.0822008326649665,0.6720291376113892
59,0.0784023329615593,0.6585524678230286
60,0.0747676715254783,0.6453489065170288
61,0.0712901577353477,0.6324127912521362
62,0.0679631158709526,0.6197386384010315
63,0.0647803246974945,0.6073210835456848
64,0.0617357902228832,0.5951549410820007
65,0.05882378667593,0.5832350254058838
66,0.0560387447476387,0.5715563297271729
67,0.0533753558993339,0.5601138472557068
68,0.0508286282420158,0.5489028096199036
69,0.0483936071395874,0.5379185080528259
70,0.0460656322538852,0.5271561741828918
71,0.0438402891159057,0.5166114568710327
72,0.0417132191359996,0.5062798261642456
73,0.0396803170442581,0.4961569607257843
74,0.0377376116812229,0.4862385392189026
75,0.0358813740313053,0.4765203893184662
76,0.0341079160571098,0.4669984877109527
77,0.0324137769639492,0.4576687812805176
78,0.0307956263422966,0.4485273063182831
79,0.0292502455413341,0.4395703077316284
80,0.027774566784501,0.4307939410209656
81,0.0263656359165906,0.4221945405006408
82,0.0250206384807825,0.4137685596942901
83,0.0237368773669004,0.4055123627185821
84,0.0225117225199937,0.397422581911087
85,0.021342733874917,0.3894957304000854
86,0.0202274862676858,0.3817285597324371
87,0.0191636979579925,0.374117761850357
88,0.0181491989642381,0.3666601777076721
89,0.0171818546950817,0.3593526780605316
90,0.0162596739828586,0.3521921932697296
91,0.0153807019814848,0.3451756834983825
92,0.0145431021228432,0.3383002877235412
93,0.0137450937181711,0.3315630853176117
94,0.012984974309802,0.3249612748622894
95,0.0122611075639724,0.31849205493927
96,0.0115719344466924,0.3121528029441833
97,0.0109159536659717,0.3059407770633697
98,0.0102917198091745,0.2998534142971039
99,0.0096978768706321,0.2938881814479828
100,0.0091330762952566,0.2880425751209259
101,0.0085960691794753,0.2823141813278198
102,0.0080856392160058,0.2767005562782287
103,0.0076006324961781,0.2711993753910064
104,0.0071399216540157,0.2658083438873291
105,0.00670244731009,0.2605252265930176
106,0.0062871854752302,0.2553478181362152
107,0.0058931512758135,0.2502738833427429
108,0.0055194050073623,0.2453014105558395
109,0.0051650609821081,0.2404282242059707
110,0.0048292391002178,0.235652357339859
111,0.0045111267827451,0.2309717684984207
112,0.0042099221609532,0.226384550333023
113,0.0039248778484761,0.2218887060880661
114,0.0036552581004798,0.2174824178218841
115,0.0034003721084445,0.213163822889328
116,0.0031595542095601,0.2089310735464096
117,0.0029321652837097,0.2047824412584304
118,0.002717591356486,0.2007161527872085
119,0.0025152505841106,0.1967305243015289
120,0.0023245813790708,0.1928238421678543
121,0.0021450468339025,0.1889944672584533
122,0.0019761328585445,0.1852407455444336
123,0.0018173456192016,0.1815611571073532
124,0.0016682153800502,0.1779540777206421
125,0.0015282909153029,0.1744179725646972
126,0.0013971397420391,0.1709513217210769
127,0.001274348469451,0.1675526350736618
128,0.0011595195392146,0.1642204523086547
129,0.0010522776283323,0.1609532833099365
130,0.0009522555046714,0.1577496975660324
131,0.000859108637087,0.1546083092689514
132,0.0007725044270046,0.1515276283025741
133,0.0006921236636117,0.1485063284635543
134,0.0006176628521643,0.1455429494380951
135,0.000548830255866,0.1426361352205276
136,0.0004853473510593,0.1397844702005386
137,0.0004269472847227,0.1369865387678146
138,0.0003733747289516,0.1342408955097198
139,0.0003243853570893,0.1315461099147796
140,0.0002797453198581,0.1289006769657135
141,0.000239231303567,0.126303032040596
142,0.0002026289730565,0.1237515285611152
143,0.0001697333500487,0.121244415640831
144,0.0001403484784532,0.1187798231840133
145,0.0001142863402492,0.1163555830717086
146,9.136721928371117e-05,0.1139693036675453
147,7.141875539673492e-05,0.1116180941462516
148,5.427568612503819e-05,0.1092983931303024
149,3.977949018008076e-05,0.1070056036114692
150,2.777777990559116e-05,0.1047333553433418
151,1.8123912013834342e-05,0.1024720892310142
152,1.067613538907608e-05,0.1002058684825897
153,5.296826202538796e-06,0.0979034453630447
154,1.8507516870158724e-06,0.0954845324158668
155,2.0136596390329947e-07,0.0925711318850517
