epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.3556741035461426,53.1,0.7669310647964478,75.43,Adam,1
2,0.618705252981186,81.095,0.4243215337514877,88.0,Adam,2
3,0.4182479729334513,87.28666666666666,0.3199025855541229,90.58,Adam,3
4,0.3318363792419433,89.95,0.2693991768836975,91.94,Adam,4
5,0.283312997341156,91.45,0.2537383774042129,92.14,Adam,5
6,0.2487396837552388,92.44666666666669,0.2321463808059692,92.96,Adam,6
7,0.2256215285976728,93.05666666666669,0.1819309430480003,94.55,Adam,7
8,0.2044236859798431,93.75166666666668,0.1836380928695201,94.34,Adam,8
9,0.1920371147712071,94.02166666666666,0.2005927331924438,93.89,Adam,9
10,0.1768877548376719,94.57,0.1654877844989299,94.76,Adam,10
