epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.320839227962494,54.005,0.6190876518726349,82.29,SGD,1
2,0.5091272639433543,84.005,0.3030186260461807,91.27,SGD,2
3,0.3081261650244395,90.59833333333331,0.2368762973427772,93.09,SGD,3
4,0.2340128969748814,92.92666666666666,0.1958702016294002,94.21,SGD,4
5,0.1981931297381719,93.93333333333334,0.2190343952655792,93.32,SGD,5
6,0.177389779694875,94.57333333333334,0.1680941728323698,94.97,SGD,6
7,0.1556943927168846,95.205,0.1399546295046806,95.67,SGD,7
8,0.1464572159210841,95.475,0.1480623922586441,95.45,SGD,8
9,0.1398713221470515,95.61166666666666,0.1334072903394699,96.17,SGD,9
10,0.1272283558686574,96.18833333333332,0.1285060355484485,95.9,SGD,10
