epoch,train_loss,train_acc,test_loss,test_acc
1,1.524254788239797,44.27166666666667,1.0303947011947632,62.88
2,0.8310191592216492,73.28333333333333,0.5565133256435394,83.41
3,0.5333283212979635,83.44166666666666,0.450675587940216,86.07
4,0.4106274144967397,87.24,0.3241915887594223,90.4
5,0.3464925510088603,89.16333333333333,0.3075985646247863,90.58
6,0.3076825414498647,90.495,0.2862698412299156,91.42
7,0.2769508177200953,91.47166666666666,0.2291458152592182,93.01
8,0.2469451570272445,92.34666666666666,0.2015511064708232,93.89
9,0.2221931193749109,93.19833333333334,0.2283159288585186,92.7
10,0.2068179369290669,93.685,0.1972023349523544,93.95
