epoch,train_loss,train_acc,test_loss,test_acc
1,2.1547189390182493,20.565,1.7896073778152466,33.18
2,1.4617212087631226,44.77,1.0676158579826356,62.13
3,0.929529492410024,67.93166666666667,0.5675563352108002,83.05
4,0.5172330149332682,83.53333333333333,0.3362760352611542,90.0
5,0.3765927209456761,88.26166666666667,0.3069194489359855,91.01
6,0.2982869954506556,90.76666666666668,0.2452124131083488,92.56
7,0.2553575508117676,92.135,0.2013775721549987,93.88
8,0.2224253507773081,93.14666666666666,0.1758844574570655,94.58
9,0.2051639815648396,93.64333333333332,0.1842414394497871,94.45
10,0.1805834829648335,94.40166666666669,0.1711751791328191,94.35
