epoch,train_loss,train_acc,test_loss,test_acc
1,1.528396089998881,43.73833333333334,0.998749244594574,65.12
2,0.8016986795107524,73.73666666666666,0.5592123996734619,82.63
3,0.5084587315241496,84.32666666666667,0.4056269525051117,87.87
4,0.3861197883447011,88.05333333333333,0.2979255606174469,91.38
5,0.3201997852007548,90.04333333333334,0.2582674597501754,92.41
6,0.2802102062861125,91.32666666666668,0.2303390019536018,93.06
7,0.2429032648483912,92.45166666666668,0.2308987967729568,92.69
8,0.2218111841678619,93.06833333333331,0.2286102133750915,92.71
9,0.2028191759665807,93.67666666666666,0.1721470803618431,94.91
10,0.1896852620999018,94.16,0.1649396210193634,94.97
