epoch,train_loss,train_acc,test_loss,test_acc
1,1.5301872164408366,43.85333333333333,0.9997638849258424,65.13
2,0.795146831258138,73.915,0.5612516035556793,82.28
3,0.509571452776591,84.32166666666667,0.4039780374526978,87.98
4,0.3877284163951874,88.02,0.295775235414505,91.34
5,0.3221461367130279,90.03166666666667,0.2629474977493286,92.16
6,0.2830609973271688,91.25,0.2274059023976326,93.17
7,0.2475399141947428,92.28666666666666,0.2349468991994857,92.44
8,0.2266366776625315,92.91833333333334,0.2409180207729339,92.44
9,0.2076030756870905,93.53833333333333,0.1721193628311157,94.85
10,0.1931785136143366,94.01166666666668,0.1737178765892982,94.74
