epoch,train_loss,train_acc,test_loss,test_acc
1,2.3015211144765217,11.138333333333334,2.301129021072388,11.35
2,2.3014124777475997,11.236666666666666,2.30106017036438,11.35
3,2.301401565806071,11.236666666666666,2.301037435531616,11.35
4,2.301405641555786,11.236666666666666,2.3009858951568605,11.35
5,2.301401392745972,11.236666666666666,2.3010686252593997,11.35
6,2.3013969275156656,11.236666666666666,2.3011359375,11.35
7,2.301391450881958,11.236666666666666,2.301113674926758,11.35
8,2.301376641082764,11.236666666666666,2.30101143989563,11.35
9,2.301413731257121,11.236666666666666,2.301114959716797,11.35
10,2.301368762207032,11.236666666666666,2.3010553314208986,11.35
