epoch,train_loss,train_acc,test_loss,test_acc
1,2.2968862204233806,18.526666666666667,2.292220307922363,21.69
2,2.286331508255005,20.165,2.277670063781738,18.01
3,2.266547022120158,18.455,2.2515843269348146,18.84
4,2.233283981450399,20.14333333333333,2.208596884918213,21.29
5,2.170062696202596,22.05333333333333,2.116025175857544,22.94
6,2.0647707204818726,24.26333333333333,2.0090852617263795,25.03
7,1.9811522654215492,26.89333333333333,1.9296583751678469,28.42
8,1.900500998433431,29.81,1.8338330841064452,31.29
9,1.7863911836624145,33.72833333333333,1.68128694896698,36.99
10,1.657350184694926,37.25666666666667,1.5772174619674684,39.51
