epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.880309121131897,31.006666666666668,1.316573731994629,53.75,SGD,1
2,0.962691643555959,67.26333333333334,0.678020142507553,77.04,SGD,2
3,0.4921505873203277,84.74833333333333,0.4034608542919159,86.76,SGD,3
4,0.3523037592569987,89.005,0.2634871905326843,91.97,SGD,4
5,0.2739303248882294,91.55333333333331,0.2313911049365997,92.55,SGD,5
6,0.2285495535691579,92.98,0.2307118006587028,92.65,SGD,6
7,0.2030764351685841,93.73333333333332,0.1763423013687133,94.72,SGD,7
8,0.1831075867056846,94.38166666666666,0.179809679210186,94.57,SGD,8
9,0.1649194127718607,94.99666666666668,0.1431647154033184,95.67,SGD,9
10,0.1519578459421793,95.34333333333332,0.1424877970159054,95.59,SGD,10
