epoch,train_loss,train_acc,test_loss,test_acc
1,1.4927234649976096,46.18833333333333,0.977610434436798,66.96
2,0.7678511891365051,75.605,0.5440948073863983,83.4
3,0.5057971267859142,84.23666666666666,0.4243304871797562,86.94
4,0.3889488606850306,88.02833333333334,0.3079400367736816,90.83
5,0.3242964454491933,90.06166666666667,0.2716175686061382,92.02
6,0.2801744391123453,91.33833333333334,0.2625113793849945,91.81
7,0.2537065924962361,92.215,0.2290967927217483,92.54
8,0.227347773639361,92.97166666666666,0.2004736203670501,93.84
9,0.2128574275652567,93.46333333333334,0.1777586346566677,94.52
10,0.1967659966230392,93.905,0.1816884911179542,94.52
