epoch,loss,val_acc,lr
1,0.33560798590852753,94.2,0.001
2,0.13803600498709068,95.95,0.001
3,0.09577669144577183,96.81666666666666,0.0001
4,0.05827184358029074,97.26666666666667,0.0001
5,0.053190909076693924,97.26666666666667,0.0001
6,0.05017707744719222,97.38333333333334,1e-05
7,0.045931027255405044,97.26666666666667,1e-05
8,0.045415049995918055,97.3,1e-05
9,0.045060218172809946,97.26666666666667,1.0000000000000002e-06
10,0.04457708019586677,97.26666666666667,1.0000000000000002e-06
