epoch,loss,val_acc,lr
1,1.3942927775366047,84.55,0.001
2,0.4560730242616192,89.43333333333334,0.001
3,0.3501517829171854,90.75,0.0001
4,0.3207862643057136,90.91666666666667,0.0001
5,0.3167155962702222,90.98333333333333,0.0001
6,0.31322624375469876,91.06666666666666,1e-05
7,0.31090148273519996,91.1,1e-05
8,0.31059405179385324,91.1,1e-05
9,0.31019750527013534,91.11666666666666,1.0000000000000002e-06
10,0.30997075973811306,91.11666666666666,1.0000000000000002e-06
