epoch,loss,val_acc,lr
1,1.3389586154459776,85.31666666666666,0.001
2,0.4317804961972892,89.0,0.001
3,0.3391858971373165,90.11666666666666,0.0001
4,0.31176039251671017,90.35,0.0001
5,0.3079681285608436,90.51666666666667,0.0001
6,0.304670902507565,90.65,1e-05
7,0.3025480073068944,90.61666666666666,1e-05
8,0.30222000464161425,90.6,1e-05
9,0.30186118068994505,90.61666666666666,1.0000000000000002e-06
10,0.3016072532506351,90.61666666666666,1.0000000000000002e-06
