epoch,train_loss,val_loss,val_acc,test_acc,test_loss
1,0.5678733745042015,0.3031979258855184,88.0,,
2,0.2821020429274615,0.45198030630747477,79.33333333333333,,
3,0.14302407317740076,0.3881229098637899,84.0,85.2,0.34569742786884305
