epoch,train_loss,train_acc,test_loss,test_acc
1,1.384410916296641,51.54333333333334,0.7537439813613892,77.8
2,0.580224914518992,82.495,0.38458156337738036,88.47
3,0.36577670715649924,89.04833333333333,0.2824119341492653,91.61
4,0.28403425060908,91.46666666666667,0.2234288076400757,93.36
5,0.24299848386446635,92.535,0.20164851992726326,93.65
6,0.21605957498550415,93.46333333333334,0.16689775981307028,95.05
7,0.19062004843552907,94.17333333333333,0.17006772465705872,94.87
8,0.17177990334033966,94.78666666666666,0.16327266293764114,95.02
9,0.1596281447649002,95.04166666666667,0.14048132767230273,95.77
10,0.1468857825199763,95.49666666666667,0.1268219519674778,96.3
