epoch,train_loss,train_acc,test_loss,test_acc
1,2.287404656092326,20.10333333333333,2.266060289001465,21.81
2,2.2261058469136557,22.826666666666668,2.1578671688079836,23.35
3,2.0567612180709838,26.533333333333335,1.9512844444274902,29.33
4,1.8812027043660482,32.43,1.7724700214385987,34.1
5,1.699249291038513,38.01166666666666,1.583777809524536,41.02
6,1.5629500261306764,42.14,1.4702180854797364,46.96
7,1.4624313594182332,47.02166666666667,1.354474725151062,53.01
8,1.3492843876520793,52.72666666666667,1.2580890438079835,54.58
9,1.2444820723851522,56.89333333333333,1.1153578734397889,63.68
10,1.1719348230997721,59.806666666666665,1.0420111171722413,65.82
