epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,2.181411743736267,21.188333333333333,1.842082055091858,33.34,SGD,1
2,1.4834592065175374,44.513333333333335,1.1129113939285278,59.35,SGD,2
3,0.8354025539716085,72.12166666666667,0.5892232866287231,81.3,SGD,3
4,0.5029978266398112,84.10666666666667,0.3857785331726074,87.79,SGD,4
5,0.35756671611468,88.85333333333334,0.2769151034474373,92.08,SGD,5
6,0.2915857110579808,90.93166666666669,0.2287400420904159,93.04,SGD,6
7,0.2432717968304951,92.535,0.2770839942574501,91.4,SGD,7
8,0.2156069531122843,93.47333333333331,0.183653603875637,94.5,SGD,8
9,0.1962851965427398,94.00333333333332,0.158510391652584,95.27,SGD,9
10,0.1741309758901596,94.70833333333331,0.1418082660973072,95.73,SGD,10
