epoch,train_loss,train_acc,test_loss,test_acc
1,1.2184809407869974,59.63166666666667,0.6025828552246094,83.74
2,0.497198397509257,85.425,0.3267153034448624,90.85
3,0.3236908797740936,90.33333333333333,0.27303624573946,91.43
4,0.25448944413661956,92.28833333333333,0.2149717821121216,93.68
5,0.21738515290021895,93.4,0.19603081171512604,94.06
6,0.196081960662206,94.01166666666667,0.16117453898191453,94.99
7,0.17263211369514464,94.75333333333333,0.14765235773324967,95.31
8,0.16096862399578094,95.07333333333334,0.14075285504460336,95.81
9,0.1503836157162984,95.42166666666667,0.13680345537662505,95.86
10,0.13762459471225738,95.785,0.11979639752060176,96.14
