epoch,train_loss,train_acc,test_loss,test_acc
1,1.3000351998964945,55.44833333333333,0.6317777154922485,81.66
2,0.5168539141654969,84.27833333333334,0.4065436065673828,87.64
3,0.3580348100980123,89.1,0.28524274973869324,91.16
4,0.2939575271129608,90.885,0.23478994812965392,92.92
5,0.2476497988621394,92.48833333333333,0.21831817086935043,93.48
6,0.2219602633158366,93.11,0.1732684020280838,94.71
7,0.1957902329603831,93.98166666666667,0.1631302327156067,95.04
8,0.1736889201402664,94.60166666666667,0.14606870633363725,95.61
9,0.16231363569100699,94.95666666666666,0.14131403485536576,95.62
10,0.15218549092610678,95.36166666666666,0.14582266048789025,95.66
