epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.2553909598986308,56.42166666666667,0.6029363473892212,82.38,SGD,1
2,0.4788211081345876,85.24666666666667,0.3850904631137848,87.97,SGD,2
3,0.3026223919391632,90.66333333333333,0.2292482803344726,92.75,SGD,3
4,0.236194279718399,92.71666666666668,0.191191567826271,94.14,SGD,4
5,0.2013504560947418,93.89833333333333,0.1711184682071209,94.57,SGD,5
6,0.1756662795861562,94.67666666666666,0.1446910638749599,95.51,SGD,6
7,0.1565235162615776,95.155,0.1140180701375007,96.54,SGD,7
8,0.141586155851682,95.67333333333332,0.1506695812791585,95.08,SGD,8
9,0.1296198833584785,96.05,0.1253756899893283,96.1,SGD,9
10,0.1226951624711354,96.23333333333332,0.1328502800017595,95.53,SGD,10
