epoch,train_loss,train_acc,test_loss,test_acc
1,1.3240298950195313,54.721666666666664,0.7194626348495483,76.83
2,0.6111663123925527,81.11666666666666,0.42266205542087554,87.53
3,0.4392843448797862,86.56333333333333,0.3855875119686127,87.12
4,0.3564880358219147,88.96333333333334,0.2901241225481033,91.37
5,0.30630993031660714,90.69333333333333,0.2610723439216614,92.18
6,0.27217020633220673,91.63,0.23553270670175552,92.48
7,0.24063072175184885,92.62333333333333,0.18771510264873503,94.35
8,0.2182690843820572,93.29,0.17739927293360233,94.7
9,0.1967947377761205,93.94166666666666,0.17412203433811665,94.59
10,0.1805169757604599,94.36166666666666,0.16310910905599593,94.85
