epoch,train_loss,train_acc,test_loss,test_acc
1,1.3989055816332499,50.906666666666666,0.8167794081687927,73.46
2,0.6531512207825979,79.87833333333333,0.463392853975296,86.18
3,0.42420617504119873,87.08,0.3388333758354187,89.45
4,0.3301825117588043,89.88666666666667,0.29091818330287933,91.26
5,0.2787052961031596,91.525,0.23720413630008697,92.86
6,0.24559634064833324,92.375,0.21894640727043152,93.17
7,0.2187467605829239,93.35166666666667,0.1750419913172722,94.53
8,0.20084628361860912,93.84333333333333,0.1836523007631302,94.34
9,0.18582172051270804,94.305,0.1756995022416115,94.78
10,0.16946234664916993,94.75166666666667,0.14995965268015862,95.45
