epoch,train_loss,train_acc,test_loss,test_acc
1,2.3016132106781004,11.146666666666667,2.3010707584381103,11.35
2,2.3014085037231444,11.236666666666666,2.301072066497803,11.35
3,2.3014201754252115,11.236666666666666,2.301197396850586,11.35
4,2.301410433069865,11.236666666666666,2.3013202030181885,11.35
5,2.3014096824645995,11.236666666666666,2.3009704765319823,11.35
6,2.301390902074178,11.236666666666666,2.3011090549468993,11.35
7,2.301380844116211,11.236666666666666,2.3011545917510987,11.35
8,2.3014053150177003,11.236666666666666,2.3010132690429685,11.35
9,2.3012814281463623,11.236666666666666,2.30089635925293,11.35
10,2.3011166627248127,11.236666666666666,2.3005931617736817,11.35
