epoch,train_loss,train_acc,test_loss,test_acc
1,1.4979756518046061,45.04,1.0613907079696656,59.47
2,0.8984637732187907,70.065,0.7088819190979004,77.02
3,0.6641106254736583,78.54333333333334,0.5507331209659576,82.72
4,0.5098992092291514,84.15333333333334,0.40415445709228515,88.07
5,0.4018135853767395,87.58333333333333,0.3363141786336899,89.53
6,0.3323038959264755,89.91333333333333,0.27618010990619657,91.84
7,0.2858662777264913,91.265,0.23224314051866532,93.11
8,0.25780402414798737,92.12333333333333,0.22577275882959366,93.17
9,0.23872724917729696,92.725,0.22863328182697296,93.06
10,0.21956536552111308,93.32166666666667,0.19440223712325097,94.02
