epoch,train_loss,train_acc,test_loss,test_acc
1,1.2499920220692953,59.498333333333335,0.5853565677165985,81.75
2,0.44639285782178245,86.96,0.33797794783115387,90.33
3,0.3067372803370158,90.71166666666667,0.2538922831296921,92.18
4,0.24621263134479524,92.41666666666667,0.20564341339468956,93.81
5,0.211337176267306,93.70166666666667,0.23196663599014283,93.02
6,0.18978536746899288,94.105,0.15428173501044512,95.1
7,0.1679307602405548,94.775,0.1468715991705656,95.44
8,0.15251360851128895,95.325,0.14544157999455928,95.31
9,0.14269446609814962,95.55333333333333,0.13932520846426488,95.43
10,0.13609197796185812,95.80333333333333,0.137888161739707,95.63
