epoch,train_loss,train_acc,test_loss,test_acc
1,1.5173912557284037,44.265,1.0441356150627137,65.31
2,0.8324499050617218,72.81833333333333,0.6297149385452271,79.44
3,0.5353102952162425,83.135,0.39289385623931883,88.56
4,0.40100467274983725,87.45666666666666,0.321380573117733,90.09
5,0.3306779584089915,89.715,0.31817681708335877,90.03
6,0.2874648013591766,91.00833333333334,0.24418917775154114,92.47
7,0.2415474492152532,92.53333333333333,0.21744545543193816,93.32
8,0.22205289814472198,93.05166666666666,0.21530480518341064,93.61
9,0.19997690432866413,93.82333333333334,0.1901510755777359,94.25
10,0.18299346006711323,94.32333333333334,0.15874373069405556,95.19
