epoch,train_loss,train_acc,test_loss,test_acc
1,1.8623120335261028,31.461666666666666,1.2590344146728516,54.57
2,1.026790095615387,64.39333333333333,0.626108001422882,80.42
3,0.5585049370288849,82.11333333333333,0.39815972955226897,87.47
4,0.366654785490036,88.57833333333333,0.3148895874261856,90.4
5,0.29919479945500693,90.76833333333333,0.27684007399082183,91.17
6,0.24482196435928344,92.57333333333334,0.24897621510624884,92.19
7,0.2136071819225947,93.43,0.16533768122494222,94.91
8,0.18996303089459737,94.17833333333333,0.1620162767291069,95.12
9,0.16764073243935904,94.91833333333334,0.14905356019884347,95.34
10,0.1572316856543223,95.19833333333334,0.1486152627825737,95.06
