epoch,train_loss,train_acc,test_loss,test_acc
1,1.3038734409650168,55.656666666666666,0.7385571203231811,76.4
2,0.561443675327301,82.985,0.4027062676668167,88.1
3,0.3902266934871674,88.075,0.30977626386880874,91.01
4,0.3117721966822942,90.35,0.23974207466840744,92.65
5,0.26720626986821494,91.65333333333334,0.24049714295864105,92.69
6,0.2339669419447581,92.79166666666667,0.2076124668240547,93.44
7,0.2119191286802292,93.43333333333334,0.16521340245008467,95.08
8,0.19096284945011138,93.99666666666667,0.16729078278243542,94.73
9,0.17638957063357036,94.52166666666666,0.1522244083106518,95.5
10,0.16394989178379377,94.915,0.14280362223610282,95.54
