epoch,train_loss,train_acc,test_loss,test_acc
1,2.153881122334798,20.72833333333333,1.7656173206329346,32.12
2,1.5385712580998738,41.64,1.2188479030609132,52.8
3,0.9648510078430176,66.21,0.727647956085205,75.9
4,0.5475652004559834,82.58166666666666,0.35686632661819456,88.91
5,0.3615906908671061,88.67833333333333,0.26183929374217985,91.91
6,0.2863155727863312,91.195,0.23281794950962068,92.81
7,0.24440803785324097,92.505,0.20976297574043273,93.78
8,0.21663163736661276,93.205,0.20826530721187592,93.91
9,0.19057674668629965,94.20833333333333,0.16044935289621354,95.05
10,0.17192680441935856,94.70166666666667,0.15964548131227493,94.87
