epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.3313086091041566,54.425,0.7238921221733093,76.77,Adam,1
2,0.6321739564736684,80.31666666666666,0.4450481684207916,86.42,Adam,2
3,0.4631581924438476,85.67833333333333,0.395261528301239,86.75,Adam,3
4,0.3720113680521647,88.48833333333333,0.3116376642942428,90.72,Adam,4
5,0.3150492977698644,90.375,0.2516364892244339,92.33,Adam,5
6,0.2787090775887171,91.46,0.2310210632681846,92.73,Adam,6
7,0.2468022349119186,92.38666666666668,0.1922301042437553,94.14,Adam,7
8,0.2245942993323008,93.10166666666667,0.1838846708089113,94.47,Adam,8
9,0.2033156409819921,93.83333333333331,0.1852048204958438,94.24,Adam,9
10,0.187367875389258,94.245,0.155100695836544,95.32,Adam,10
