epoch,train_loss,train_acc,test_loss,test_acc
1,1.8567340368270875,35.225,1.5330145107269286,47.61
2,1.394205847676595,52.303333333333335,1.2040138038635253,60.19
3,1.1611123787562052,60.615,1.1181670761108398,60.18
4,0.9977174084027608,67.63666666666667,0.8723803888320922,71.96
5,0.8604265266100566,73.25,0.7207726335048675,79.37
6,0.7331983013788859,77.86666666666666,0.8228843283653259,70.0
7,0.6285515606562296,81.2,0.5008095140457154,86.19
8,0.5410448706467946,84.31166666666667,0.43361677570343016,88.25
9,0.483623130496343,85.93333333333334,0.5200040319442749,83.05
10,0.4410604550520579,87.15833333333333,0.38710291180610656,88.43
