epoch,train_loss,train_acc,test_loss,test_acc
1,1.8167769238154095,28.895,1.5838961055755616,35.15
2,1.541954667599996,39.28666666666667,1.4444696998596191,42.64
3,1.4120564236958821,44.73166666666667,1.3263465961456298,46.76
4,1.264199759165446,51.16833333333334,1.1292936108589173,58.95
5,1.0579789360046388,61.775,0.8895357980728149,71.88
6,0.7846977170944214,73.805,0.6301799966335296,79.89
7,0.6046926157156627,80.02333333333333,0.5273412616252899,82.18
8,0.5097248278617859,83.47666666666667,0.44063580300807953,85.86
9,0.4346623539447784,86.125,0.38098200998306275,87.95
10,0.3736785148302714,88.07166666666667,0.32171444454193115,90.16
