epoch,train_loss,train_acc,test_loss,test_acc
1,1.880309121131897,31.006666666666668,1.316573731994629,53.75
2,0.962691643555959,67.26333333333334,0.678020142507553,77.04
3,0.49215058732032774,84.74833333333333,0.4034608542919159,86.76
4,0.3523037592569987,89.005,0.2634871905326843,91.97
5,0.2739303248882294,91.55333333333333,0.23139110493659973,92.55
6,0.22854955356915793,92.98,0.23071180065870284,92.65
7,0.20307643516858417,93.73333333333333,0.17634230136871337,94.72
8,0.18310758670568467,94.38166666666666,0.179809679210186,94.57
9,0.16491941277186076,94.99666666666667,0.1431647154033184,95.67
10,0.15195784594217937,95.34333333333333,0.1424877970159054,95.59
