epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.889729145113627,34.21,1.5654011951446534,44.48,SGD,1
2,1.4015937252680462,52.031666666666666,1.207838591003418,61.79,SGD,2
3,1.183256663195292,59.97833333333333,1.0112906399726869,68.26,SGD,3
4,1.0380678140004476,65.35333333333334,0.9366456683158876,70.25,SGD,4
5,0.9237106583595276,70.06166666666667,0.8386340815544129,73.02,SGD,5
6,0.8123184345245361,74.44333333333333,0.7685992677688599,75.6,SGD,6
7,0.7185532631556193,78.09666666666666,0.5738844964027405,84.11,SGD,7
8,0.6261598650932312,81.28333333333333,0.5236434357166291,85.5,SGD,8
9,0.5576991982777914,83.60666666666667,0.5012469030380249,85.08,SGD,9
10,0.4988974173704783,85.45166666666667,0.4228096316814422,88.33,SGD,10
