epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.142456723912557,60.95666666666666,0.4906218241214752,86.39,SGD,1
2,0.4457553335030874,86.18,0.2755906633257866,92.16,SGD,2
3,0.2947151511192322,90.89166666666668,0.2649733409881591,91.24,SGD,3
4,0.2324168546597163,92.88333333333334,0.2153658041238784,93.6,SGD,4
5,0.2020235483050346,93.79,0.1918169632792472,94.29,SGD,5
6,0.1869654657125473,94.29833333333332,0.1466727141171693,95.38,SGD,6
7,0.1638546316901842,95.04833333333332,0.1382529815196991,95.61,SGD,7
8,0.1481325680573781,95.46333333333334,0.1244065783724188,96.26,SGD,8
9,0.1439697027365366,95.55666666666669,0.1425926344633102,95.56,SGD,9
10,0.1318940456549326,95.955,0.120252515861392,96.27,SGD,10
