epoch,train_loss,train_acc,test_loss,test_acc
1,1.9335729396184285,32.318333333333335,1.6357592430114747,45.34
2,1.477689164797465,50.24333333333333,1.290579112625122,54.12
3,1.202191933377584,60.89666666666667,1.0516995730400085,67.15
4,1.0257999340693156,67.52833333333334,0.8845379084587097,73.14
5,0.8928883328755697,72.25166666666667,0.7510173155784607,78.33
6,0.7870114660580952,75.81833333333333,0.7307761892318726,77.12
7,0.6955609219233195,78.80833333333334,0.5839758197784424,83.47
8,0.6262273293495179,81.17666666666666,0.5337293200016022,84.34
9,0.5715211968739827,82.82833333333333,0.47533786890506746,86.54
10,0.5138152394930522,84.72,0.4991741836309433,83.72
