epoch,train_loss,train_acc,test_loss,test_acc
1,1.3024706939697266,55.77166666666667,0.6671658863067627,79.69
2,0.47958739864031474,85.89166666666667,0.35392029736042024,89.56
3,0.31568433327674866,90.445,0.34589327907562256,88.58
4,0.2525618492603302,92.44666666666667,0.21264955046176912,93.33
5,0.21877086107333502,93.30166666666666,0.19257162408828735,93.81
6,0.19031429670651753,94.30666666666667,0.22508668313026428,92.77
7,0.17765636343955993,94.59166666666667,0.1575294300198555,95.32
8,0.161246750775973,95.07333333333334,0.13673223391771316,95.61
9,0.14571577741305033,95.55333333333333,0.12767597953677176,95.96
10,0.13954328748385111,95.77333333333333,0.17337621330022812,94.28
