epoch,train_loss,train_acc,test_loss,test_acc
1,1.3150386867523194,55.315,0.7693168796539307,75.59
2,0.5797006579399109,82.36833333333334,0.4053566486597061,88.11
3,0.392544526052475,88.10166666666667,0.31557596720457076,90.95
4,0.31757582966486614,90.285,0.24213922879695893,92.68
5,0.2718404434521993,91.64333333333333,0.24043224928975104,92.71
6,0.23696644345124562,92.72666666666667,0.2141277899324894,93.44
7,0.21348160202503205,93.46666666666667,0.16957250449061395,94.78
8,0.19164921961625417,94.10333333333334,0.17673207610845565,94.44
9,0.17477355733712513,94.59333333333333,0.14809681969583036,95.34
10,0.16430885641972223,94.94333333333333,0.14702252135276794,95.51
