epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.1586357333183288,60.443333333333335,0.5967737874031067,81.91,SGD,1
2,0.435691140794754,86.615,0.3395255390644073,89.16,SGD,2
3,0.2904348730961482,91.065,0.2602797313988209,92.34,SGD,3
4,0.2273816084822019,93.075,0.233928834939003,92.34,SGD,4
5,0.1973791484832763,94.0,0.1680414158344269,94.91,SGD,5
6,0.1736393013715744,94.66333333333333,0.1472865372210741,95.67,SGD,6
7,0.1552145639499028,95.29833333333332,0.1305555029928684,96.12,SGD,7
8,0.1403627774874369,95.705,0.1362076621890068,95.69,SGD,8
9,0.1365691879550616,95.86833333333334,0.1148507323563099,96.34,SGD,9
10,0.1222689449131488,96.2,0.1132415955670178,96.6,SGD,10
