epoch,train_loss,train_acc,test_loss,test_acc
1,2.301515184656779,11.088333333333333,2.301174362564087,11.35
2,2.3013607789357504,11.236666666666666,2.301179485321045,11.35
3,2.301456940460205,11.236666666666666,2.301101250076294,11.35
4,2.3013856797536216,11.236666666666666,2.3010804725646974,11.35
5,2.3013969818115236,11.236666666666666,2.301202779006958,11.35
6,2.3013977911631267,11.236666666666666,2.30109334564209,11.35
7,2.301386311594645,11.236666666666666,2.301108819580078,11.35
8,2.3013600775400795,11.236666666666666,2.301151598358154,11.35
9,2.301277918879191,11.236666666666666,2.3008711975097658,11.35
10,2.3011418089548745,11.236666666666666,2.300489156341553,11.35
