epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,2.3024075609842938,10.553333333333333,2.2989713886260987,10.29,SGD,1
2,2.2962047430674235,17.216666666666665,2.292309492874145,21.98,SGD,2
3,2.2869539510091146,21.218333333333334,2.278298358154297,23.34,SGD,3
4,2.267096685409546,22.085,2.250839998626709,20.95,SGD,4
5,2.23179679629008,21.71333333333333,2.2054239891052245,21.24,SGD,5
6,2.166495718129476,23.071666666666665,2.1074696403503417,23.47,SGD,6
7,2.03818958307902,25.35,1.957359425354004,26.27,SGD,7
8,1.911872012329101,28.808333333333334,1.8481824403762817,30.0,SGD,8
9,1.82237273349762,32.61333333333334,1.7544632165908811,34.33,SGD,9
10,1.7432382774353028,34.873333333333335,1.6676031671524048,35.45,SGD,10
