epoch,train_loss,train_acc,test_loss,test_acc
1,1.8664361299514771,28.481666666666666,1.5261932016372681,37.89
2,1.4762225400924682,42.92,1.3226689956665039,47.73
3,1.2908205624262492,50.82666666666667,1.2283008714675903,53.49
4,1.1332188144048054,57.60166666666667,1.022878771686554,62.42
5,0.9880052208264669,64.74,0.9284323851585388,66.55
6,0.778229921913147,73.69833333333334,0.6459471101760864,78.9
7,0.6210742885907491,79.31666666666666,0.5192264110088348,82.92
8,0.5255669604142507,82.90666666666667,0.4362525957584381,85.93
9,0.45560740043322245,85.22166666666666,0.39605965433120727,87.41
10,0.40628200119336444,86.97333333333333,0.34594107842445376,89.22
