epoch,train_loss,train_acc,test_loss,test_acc
1,1.8130178837458293,28.335,1.5729008457183837,34.64
2,1.5371008999506632,39.791666666666664,1.4225112375259399,43.82
3,1.3068078943252563,50.355,1.1391157772064209,58.57
4,1.1011125318845114,59.458333333333336,0.9635216290473938,65.41
5,0.9370107535362243,67.04333333333334,0.8022242202758789,72.8
6,0.7721085823694865,73.71666666666667,0.6889283789634705,75.57
7,0.6726941182136535,77.22333333333333,0.5927019943714141,79.91
8,0.5823850250720978,80.80833333333334,0.5145953731536865,83.14
9,0.5225707935810089,83.01666666666667,0.4744122200965881,84.85
10,0.46930074092547097,84.98833333333333,0.387366109418869,88.27
