epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.2749302719116211,58.16,0.6083369954586029,83.4,Adam,1
2,0.465704465341568,86.52666666666667,0.3086883092164993,91.36,Adam,2
3,0.2949971535682678,91.265,0.2540078263282775,92.48,Adam,3
4,0.2339153675079345,92.89,0.197667075073719,93.82,Adam,4
5,0.1976749749183654,93.97333333333331,0.1638046623170375,94.68,Adam,5
6,0.1719513823668162,94.71833333333332,0.1935871193885803,93.96,Adam,6
7,0.1523706012248993,95.39333333333332,0.1426166314989328,95.46,Adam,7
8,0.1401590199788411,95.755,0.136247671470046,95.83,Adam,8
9,0.133814734172821,95.76,0.1241529737412929,96.0,Adam,9
10,0.1191974202156066,96.28,0.1175728141516447,96.27,Adam,10
